"GridSize","seed","l","alpha","lambda","beta","type","SNorm","SNormTapered","SNormSeparTapered"
30,45,12,1,6,0,"rectangular",90.7647694416317,90.3542875736692,77.8229222982487
30,46,12,1,6,0,"rectangular",83.442258011166,76.6613628396249,67.6442827209819
30,47,12,1,6,0,"rectangular",91.9239596168506,94.3500449490892,89.7130580969123
30,48,12,1,6,0,"rectangular",87.8424035837143,50.8522591188593,89.660838600314
30,49,12,1,6,0,"rectangular",69.3268123630708,50.0407438291112,43.4021712138184
30,50,12,1,6,0,"rectangular",88.2175789849427,83.8684354256069,72.3942573429412
30,51,12,1,6,0,"rectangular",79.8473551621259,76.2905528259049,64.6922854397441
30,52,12,1,6,0,"rectangular",73.1426063495436,59.7031357080678,56.4460511032834
30,53,12,1,6,0,"rectangular",73.9890397839671,59.0545489455495,55.4819562559774
30,54,12,1,6,0,"rectangular",84.1725583544516,78.6939171723098,70.6446842071226
30,55,12,1,6,0,"rectangular",68.8394427545187,48.2003567193586,48.5255684093816
30,56,12,1,6,0,"rectangular",92.459118371191,87.0142304195056,88.5836164408424
30,57,12,1,6,0,"rectangular",47.9347696089342,34.6678085934484,47.6992848080978
30,58,12,1,6,0,"rectangular",78.4591843366387,71.9312772148734,62.7885622469879
30,59,12,1,6,0,"rectangular",71.0454456511421,51.5413717013254,39.2651709006528
30,60,12,1,6,0,"rectangular",87.1202282483126,79.673667937953,80.9456145854008
30,61,12,1,6,0,"rectangular",71.6131736336995,58.470565835917,51.3601458068342
30,62,12,1,6,0,"rectangular",72.2111165027438,61.9499570629438,45.5048766093791
30,63,12,1,6,0,"rectangular",50.388188241378,33.2778782053358,35.0158836943357
30,64,12,1,6,0,"rectangular",52.303321439288,33.1700615425089,18.1097565090784
30,65,12,1,6,0,"rectangular",84.2108408979587,79.4997325034667,59.1227272601167
30,66,12,1,6,0,"rectangular",94.6186813252252,93.0908541185099,90.821900204825
30,67,12,1,6,0,"rectangular",90.2254597727194,86.1175772651812,78.9622913112062
30,68,12,1,6,0,"rectangular",93.9693618830497,93.3103596955923,89.4177292156549
30,69,12,1,6,0,"rectangular",92.5263219147585,86.9279935904961,80.3941797258223
30,70,12,1,6,0,"rectangular",84.2608038757585,77.9551097180632,76.725067830256
30,71,12,1,6,0,"rectangular",89.160349300295,86.3121289795155,76.1673524040272
30,72,12,1,6,0,"rectangular",80.8327921590072,71.3265286487537,70.0306838572948
30,73,12,1,6,0,"rectangular",92.6896626066684,87.6318430963594,74.4217807814022
30,74,12,1,6,0,"rectangular",62.9164938473853,47.5925563848855,43.0450551366363
30,75,12,1,6,0,"rectangular",75.2883887764976,68.9390943846407,68.2001502764377
30,76,12,1,6,0,"rectangular",96.7748461306993,95.5374947143369,92.6434196112868
30,77,12,1,6,0,"rectangular",76.912675170897,73.2592475758471,57.9948554525939
30,78,12,1,6,0,"rectangular",76.5066972380863,68.3955563774706,56.6835247572956
30,79,12,1,6,0,"rectangular",89.5799441404437,83.3638191265899,61.0782672557625
30,80,12,1,6,0,"rectangular",92.6117832560013,91.3613653900124,87.3618448982389
30,81,12,1,6,0,"rectangular",87.9529948965206,83.3637039004258,83.2630610224517
30,82,12,1,6,0,"rectangular",87.0667904122171,85.6738231831284,75.2629466843988
30,83,12,1,6,0,"rectangular",90.3983544291338,80.594898551001,69.9670117398543
30,84,12,1,6,0,"rectangular",79.655925364044,66.7745213945221,65.3957400876498
30,85,12,1,6,0,"rectangular",88.0198424092511,85.2306331184679,56.1799274372468
30,86,12,1,6,0,"rectangular",79.1217467792939,75.3336914238458,80.7812855088213
30,87,12,1,6,0,"rectangular",74.7359102842089,36.5537901359746,39.7769294934179
30,88,12,1,6,0,"rectangular",87.6295905300413,56.5880131290756,43.8252136232037
30,89,12,1,6,0,"rectangular",73.348544786903,58.878000879305,50.4726442575751
30,90,12,1,6,0,"rectangular",83.0426672492375,85.0234407214147,71.7704987033765
30,91,12,1,6,0,"rectangular",95.2348747750614,60.6149450110243,35.9099121605066
30,92,12,1,6,0,"rectangular",75.7610840175864,63.8891429376462,54.9254130033032
30,93,12,1,6,0,"rectangular",82.9003888899792,74.2474899580384,64.8599692430612
30,94,12,1,6,0,"rectangular",77.6516147703303,65.459045026198,45.0045562332872
30,95,12,1,6,0,"rectangular",71.1927977156464,57.0816541582455,31.6871888881918
30,96,12,1,6,0,"rectangular",72.4842750575763,44.2068290470866,38.154497397923
30,97,12,1,6,0,"rectangular",44.8881713195048,19.6271748827789,20.0542514885791
30,98,12,1,6,0,"rectangular",80.8961121997028,68.4407320505602,72.4792195886259
30,99,12,1,6,0,"rectangular",94.205397413379,96.8589115696051,89.4442470457514
30,100,12,1,6,0,"rectangular",96.9109491307394,94.5414731215701,94.1561369445372
40,1,12,1,2,0,"rectangular",13.5646026112969,8.81880283084074,8.80091805368913
40,2,12,1,2,0,"rectangular",33.8308624728846,18.4342833384919,9.17544467972552
40,3,12,1,2,0,"rectangular",12.3296789352869,10.9382140244986,9.08296009293423
40,4,12,1,2,0,"rectangular",19.9321746229872,7.95124450520242,7.09249348543311
40,5,12,1,2,0,"rectangular",11.4976198257907,6.50460072465535,3.88417264633392
40,6,12,1,2,0,"rectangular",23.8197660154804,12.242017597277,4.88905128183517
40,7,12,1,2,0,"rectangular",28.4065761662796,14.4745905087688,4.04459492952471
40,8,12,1,2,0,"rectangular",12.6055613840174,10.5928225642405,3.06073056625814
40,9,12,1,2,0,"rectangular",12.9351641307185,11.3161554659604,4.50716948521069
40,10,12,1,2,0,"rectangular",13.0899539391176,11.7198816990193,7.18091071208852
40,11,12,1,2,0,"rectangular",8.25131343260043,9.06570292435854,4.76141138257205
40,12,12,1,2,0,"rectangular",8.55343669643608,6.26715015077155,7.71589440146383
40,13,12,1,2,0,"rectangular",10.9209006993116,6.87236735685685,4.9009354169997
40,14,12,1,2,0,"rectangular",25.9574801324641,8.97486143103043,1.97826411252714
40,15,12,1,2,0,"rectangular",11.3167374711,7.77595961800089,5.30411098049743
40,16,12,1,2,0,"rectangular",17.0967702331759,8.9676298592214,2.20998117343248
40,17,12,1,2,0,"rectangular",19.7663410604365,9.26398956948451,2.89196306943746
40,18,12,1,2,0,"rectangular",31.2925597295346,12.1250614962135,6.67959793813777
40,19,12,1,2,0,"rectangular",14.2559935340283,12.479842136997,6.74859854229399
40,20,12,1,2,0,"rectangular",15.0615931662062,6.40472950011389,3.45031396432879
40,21,12,1,2,0,"rectangular",24.7656817178136,10.0239473805316,1.94267401094176
40,22,12,1,2,0,"rectangular",21.3960259765695,8.03299377040111,2.25451976763717
40,23,12,1,2,0,"rectangular",9.97916114046415,7.25353626746958,4.33354840069163
40,24,12,1,2,0,"rectangular",19.7957915189316,13.5704454463692,9.93281495120723
40,25,12,1,2,0,"rectangular",25.9355864498322,11.4267501489329,2.05339851723233
40,26,12,1,2,0,"rectangular",13.6460058122819,9.66402268692235,4.78056692940137
40,27,12,1,2,0,"rectangular",19.5318675689992,10.4595206148075,4.51866173635692
40,28,12,1,2,0,"rectangular",14.6655501102683,9.05773676738087,2.10789422767719
40,29,12,1,2,0,"rectangular",15.7832523508687,5.8179888036503,3.13473963715062
40,30,12,1,2,0,"rectangular",24.5202904725877,11.0185264243074,7.57649597115969
40,31,12,1,2,0,"rectangular",10.1847685978661,11.2548374972286,4.94336679370843
40,32,12,1,2,0,"rectangular",11.9087934278607,10.7464494128702,10.4313124172777
40,33,12,1,2,0,"rectangular",12.13128687439,7.56717451967688,3.73646459862396
40,34,12,1,2,0,"rectangular",21.6167814467581,11.8415131655609,5.62548560568974
40,35,12,1,2,0,"rectangular",17.5432815250132,13.2040484217646,4.55835085478399
40,36,12,1,2,0,"rectangular",12.0474841651191,7.77101299211208,5.0267723632901
40,37,12,1,2,0,"rectangular",18.7527672332889,14.2549597004423,5.00607545503357
40,38,12,1,2,0,"rectangular",12.27149948441,9.35064207882787,7.15850655854536
40,39,12,1,2,0,"rectangular",16.5690676339176,9.84078165234045,6.8672743945682
40,40,12,1,2,0,"rectangular",10.6386955744458,6.47956985074274,1.46591693079681
40,41,12,1,2,0,"rectangular",15.1579608168005,10.0665654372858,3.27245939836321
40,42,12,1,2,0,"rectangular",26.6071604181839,15.1363194267466,3.38304203314957
40,43,12,1,2,0,"rectangular",20.7620587158796,8.69337159028403,3.9489904782819
40,44,12,1,2,0,"rectangular",29.8096329365925,14.744172542563,8.28947947867275
40,45,12,1,2,0,"rectangular",17.2094916517355,10.9464544513913,3.14089825524676
40,46,12,1,2,0,"rectangular",20.8638394420577,9.37105761671543,1.67401396064145
40,47,12,1,2,0,"rectangular",11.0698784400703,12.0249632042225,5.63972684382801
40,48,12,1,2,0,"rectangular",27.6372868133272,17.6771255911094,5.92443923512731
40,49,12,1,2,0,"rectangular",30.8790002193175,13.1105671466542,4.70140718045947
40,50,12,1,2,0,"rectangular",16.9832987717417,9.24331463052895,7.05304195283419
40,51,12,1,2,0,"rectangular",25.1778580218759,13.5036468001368,5.74068258738826
40,52,12,1,2,0,"rectangular",10.2505865993008,6.18453533621976,6.65367882752413
40,53,12,1,2,0,"rectangular",10.7071140302111,7.71777367377232,4.55752197645516
40,54,12,1,2,0,"rectangular",20.3465041627351,10.0047521584163,3.33314229294697
40,55,12,1,2,0,"rectangular",8.25918329102354,5.97200602312222,3.61815786963095
40,56,12,1,2,0,"rectangular",13.6920534849817,12.6613314979778,7.40984540440633
40,57,12,1,2,0,"rectangular",23.0301570337643,16.5782183190766,16.9976512123669
40,58,12,1,2,0,"rectangular",12.1715771426437,9.0967625514371,6.67945251661828
40,59,12,1,2,0,"rectangular",17.425877254506,5.91339745646767,2.39642664368539
40,60,12,1,2,0,"rectangular",15.9148220775817,9.27057764262874,6.50108793925326
40,61,12,1,2,0,"rectangular",16.2235609789478,7.8049275880385,4.13944867220781
40,62,12,1,2,0,"rectangular",13.8236679346844,8.11181788272951,2.22985158128721
40,63,12,1,2,0,"rectangular",15.2972582867325,8.15633692266971,6.05215359971602
40,64,12,1,2,0,"rectangular",15.7569265380745,9.3300432922337,4.18788345558368
40,65,12,1,2,0,"rectangular",19.4999220544631,11.2710036673535,4.3525497938192
40,66,12,1,2,0,"rectangular",12.6509177396171,10.0116651114175,7.94037228252094
40,67,12,1,2,0,"rectangular",13.7688580247073,8.41040530550191,4.05428832019957
40,68,12,1,2,0,"rectangular",12.7633951652213,13.8423348806122,9.15896519487706
40,69,12,1,2,0,"rectangular",12.4458246914811,8.50678967189543,4.49638045291866
40,70,12,1,2,0,"rectangular",12.7551224553572,13.7448496932496,9.76771265479937
40,71,12,1,2,0,"rectangular",12.7017825522831,11.9220774749298,6.22581435536564
40,72,12,1,2,0,"rectangular",16.9623377150859,9.27740135250065,5.61317345549983
40,73,12,1,2,0,"rectangular",25.7437006931699,9.08290983895166,4.78031568434442
40,74,12,1,2,0,"rectangular",12.0903379720912,6.30551941125418,3.28283873146503
40,75,12,1,2,0,"rectangular",10.1418208179411,7.4057372835529,4.79814826141495
40,76,12,1,2,0,"rectangular",14.795941750314,14.1560986517398,9.85708783873507
40,77,12,1,2,0,"rectangular",23.9547974983095,9.50616399298959,3.8363899752646
40,78,12,1,2,0,"rectangular",14.0817769656439,8.34372017395907,2.66183434616382
40,79,12,1,2,0,"rectangular",13.3233464533723,7.76647628193433,5.90818487049917
40,80,12,1,2,0,"rectangular",19.0911907521051,15.5505227160458,6.71246842063779
40,81,12,1,2,0,"rectangular",10.9272546288578,10.8713943310436,8.07468819733876
40,82,12,1,2,0,"rectangular",16.6091086189205,13.0968048032873,5.1134284958436
40,83,12,1,2,0,"rectangular",18.8867568282731,8.65267218087383,3.02284137613019
40,84,12,1,2,0,"rectangular",11.8666230506156,5.45845838567823,6.0514813113141
40,85,12,1,2,0,"rectangular",40.8777494993151,20.0051202442917,8.03965510192226
40,86,12,1,2,0,"rectangular",12.5060574752046,9.46183557289791,8.23545049034638
40,87,12,1,2,0,"rectangular",31.0568062576769,19.2097774422089,7.3441713031256
40,88,12,1,2,0,"rectangular",21.7070390918257,9.33795095065167,2.88025250773318
40,89,12,1,2,0,"rectangular",26.7345901195525,12.8595592682649,3.55399892407998
40,90,12,1,2,0,"rectangular",15.0533555471422,12.4934993679921,6.95478552277069
40,91,12,1,2,0,"rectangular",22.9294212955706,10.6419231414417,6.16420259111365
40,92,12,1,2,0,"rectangular",17.6843081776437,8.92019436315454,4.04007741097054
40,93,12,1,2,0,"rectangular",18.923880895888,7.73947942373994,2.23489845218816
40,94,12,1,2,0,"rectangular",17.3684557685778,6.56269912835316,1.2200134629292
40,95,12,1,2,0,"rectangular",29.3162878979298,14.4550408016541,8.72068444545116
40,96,12,1,2,0,"rectangular",34.2161349289733,18.7643763163275,7.93354156080307
40,97,12,1,2,0,"rectangular",16.7965802535848,6.98214245876294,2.85157507620061
40,98,12,1,2,0,"rectangular",15.4977632234794,9.69694018650411,4.28787070372484
40,99,12,1,2,0,"rectangular",38.4474523585572,17.2841039440007,7.13362670333664
40,100,12,1,2,0,"rectangular",14.2914261382154,13.5829728394773,9.7316504590575
40,1,12,1,4,0,"rectangular",44.2745558615436,34.2506681200197,35.4778545087185
40,2,12,1,4,0,"rectangular",31.1342613129051,32.2020245741239,14.2181107581703
40,3,12,1,4,0,"rectangular",50.5412634204899,44.6387542806799,39.7943645314765
40,4,12,1,4,0,"rectangular",37.9822480014625,29.018062900403,26.7756942088923
40,5,12,1,4,0,"rectangular",29.1083003056156,16.7877718023672,18.7816315307127
40,6,12,1,4,0,"rectangular",46.3143078278662,31.9865369540742,21.3472439749886
40,7,12,1,4,0,"rectangular",66.1000315606788,30.4567847090407,16.2020472211042
40,8,12,1,4,0,"rectangular",46.8724965502827,39.4903648066253,23.0458561564621
40,9,12,1,4,0,"rectangular",45.9631648649002,47.2395113877092,35.240285532313
40,10,12,1,4,0,"rectangular",38.1371070726258,37.4332787869471,35.4592823070602
40,11,12,1,4,0,"rectangular",40.5140629441921,23.4514207989905,25.3868475614815
40,12,12,1,4,0,"rectangular",28.2872085305339,13.6158610761699,26.0457679443637
40,13,12,1,4,0,"rectangular",32.5641799292928,22.7230172873413,19.01616252525
40,14,12,1,4,0,"rectangular",90.885983278943,28.1472402944143,16.5948874230244
40,15,12,1,4,0,"rectangular",26.7993014673303,15.5886817069736,20.8867980771464
40,16,12,1,4,0,"rectangular",38.3309911784518,25.732926045618,21.341844475822
40,17,12,1,4,0,"rectangular",52.652593739606,42.7210568166116,38.4007676825704
40,18,12,1,4,0,"rectangular",75.5324901283939,34.6494221523092,27.4057293850648
40,19,12,1,4,0,"rectangular",51.7801281512038,46.4496263349485,35.3829559496501
40,20,12,1,4,0,"rectangular",82.2897147308837,29.3022619995843,5.08600996273906
40,21,12,1,4,0,"rectangular",55.4020014771897,30.2632322813449,8.82981441828966
40,22,12,1,4,0,"rectangular",70.0820047251543,18.5991817271172,6.61853939290356
40,23,12,1,4,0,"rectangular",44.2248821444938,26.2156431477364,26.805155471979
40,24,12,1,4,0,"rectangular",50.6590054172921,46.2573121295807,39.6986604335967
40,25,12,1,4,0,"rectangular",40.0142223310005,23.9281024157365,17.5539357961574
40,26,12,1,4,0,"rectangular",37.7482971332873,38.5321760021204,21.5937581399743
40,27,12,1,4,0,"rectangular",71.2788727134313,31.095747740567,17.6446127564357
40,28,12,1,4,0,"rectangular",32.9773879582015,21.8860987394016,14.4464346703357
40,29,12,1,4,0,"rectangular",37.2642434522729,10.1917082806118,11.9447618811067
40,30,12,1,4,0,"rectangular",44.7106139461859,32.1581889469919,17.8842444006765
40,31,12,1,4,0,"rectangular",32.7399295953139,22.5260316164426,22.8296962721637
40,32,12,1,4,0,"rectangular",44.7160687969769,37.0403907703434,42.8831616180577
40,33,12,1,4,0,"rectangular",40.6358629592501,28.7315675924878,21.1409872219898
40,34,12,1,4,0,"rectangular",46.4170287901315,39.297186083155,37.9399194119202
40,35,12,1,4,0,"rectangular",60.787146829296,25.727521933253,9.72686530078857
40,36,12,1,4,0,"rectangular",44.5184144926856,25.1417961712545,26.2533746921897
40,37,12,1,4,0,"rectangular",51.0946918866752,49.4969458112693,38.1867791638302
40,38,12,1,4,0,"rectangular",39.9861033275312,29.5875751578234,30.7913545088008
40,39,12,1,4,0,"rectangular",38.5475031923478,35.9663852421867,37.8533422537058
40,40,12,1,4,0,"rectangular",39.3616354550144,29.5624299014232,21.9935096304679
40,41,12,1,4,0,"rectangular",42.2970391196206,33.1813433960197,18.1442568842645
40,42,12,1,4,0,"rectangular",71.7194131876302,43.3503424886368,18.9182395457648
40,43,12,1,4,0,"rectangular",41.1509643678173,29.0184180621055,21.1557441096189
40,44,12,1,4,0,"rectangular",32.0727207152582,19.4288977907056,11.1494696101394
40,45,12,1,4,0,"rectangular",46.1610094070877,47.2666121233387,25.723120178005
40,46,12,1,4,0,"rectangular",44.3835670938632,32.9262256194229,22.6961285090303
40,47,12,1,4,0,"rectangular",37.9221261600898,29.0858514242656,22.2575324736985
40,48,12,1,4,0,"rectangular",78.8260846522719,43.8527493811025,49.0960337104964
40,49,12,1,4,0,"rectangular",34.6877342846932,21.7685207334879,10.0419340909907
40,50,12,1,4,0,"rectangular",45.3471710889647,38.893464620235,33.9338126206118
40,51,12,1,4,0,"rectangular",47.0018819961089,24.7813841692059,15.698017871405
40,52,12,1,4,0,"rectangular",59.1102006668176,19.9205168421467,16.4324804375555
40,53,12,1,4,0,"rectangular",29.2089926986813,22.5518121118418,20.1375855598173
40,54,12,1,4,0,"rectangular",44.2193250044835,23.1404307376613,7.51132936101715
40,55,12,1,4,0,"rectangular",31.3550517794957,17.8051679783208,23.3885210675832
40,56,12,1,4,0,"rectangular",50.4161421131566,42.5337673426543,42.3342582767954
40,57,12,1,4,0,"rectangular",70.5535171085558,32.0896046876062,46.6147116763309
40,58,12,1,4,0,"rectangular",42.9673482457656,31.5372993374073,29.2651659762402
40,59,12,1,4,0,"rectangular",41.4112773912557,14.8386697155089,23.4524491583019
40,60,12,1,4,0,"rectangular",41.3464017322676,23.4481706997438,19.1748191749168
40,61,12,1,4,0,"rectangular",37.7357686328974,21.6153648878941,17.5606166888775
40,62,12,1,4,0,"rectangular",41.0015204655886,21.4787053005493,4.01137099210802
40,63,12,1,4,0,"rectangular",35.2066512844513,13.75827743494,7.14516192828122
40,64,12,1,4,0,"rectangular",29.5012543287123,7.81116629847826,3.8456789673451
40,65,12,1,4,0,"rectangular",42.9658310752861,30.1514211895975,17.4586230625251
40,66,12,1,4,0,"rectangular",47.1390316705735,37.4950896671651,33.8373658928789
40,67,12,1,4,0,"rectangular",49.3964731130071,33.0574386530305,24.1161785163418
40,68,12,1,4,0,"rectangular",54.2227793762657,50.9576205667038,42.344256761255
40,69,12,1,4,0,"rectangular",46.7603886421129,38.0817455483542,30.1541505608581
40,70,12,1,4,0,"rectangular",45.7941667728745,41.6372922900604,34.7175345049711
40,71,12,1,4,0,"rectangular",46.8935152082707,46.3399463931687,35.2529448387509
40,72,12,1,4,0,"rectangular",34.629219508667,32.9603737640212,33.6603611153304
40,73,12,1,4,0,"rectangular",49.8757526964459,31.6567784841993,15.9701845665643
40,74,12,1,4,0,"rectangular",32.6279576876644,12.2418243249284,13.1807141035738
40,75,12,1,4,0,"rectangular",41.6670349566888,25.8524391307583,19.2374131247105
40,76,12,1,4,0,"rectangular",54.1819898367244,50.7987095779029,44.9030328499087
40,77,12,1,4,0,"rectangular",41.0002841464751,23.6254568434791,21.5227497507784
40,78,12,1,4,0,"rectangular",39.9601865572058,37.3544357522107,17.6635735481841
40,79,12,1,4,0,"rectangular",60.8335841539944,18.8175388994618,17.3980820772677
40,80,12,1,4,0,"rectangular",50.0952406386895,48.8657451618373,38.9592476059238
40,81,12,1,4,0,"rectangular",44.8787131294562,42.6744036301084,36.9160802584338
40,82,12,1,4,0,"rectangular",46.2071807045545,41.9076979033678,35.5325777063306
40,83,12,1,4,0,"rectangular",51.1891658056638,42.7038517250846,33.1930644369499
40,84,12,1,4,0,"rectangular",36.5235826213802,21.6615911566342,27.6336385361945
40,85,12,1,4,0,"rectangular",42.9022314122747,23.5192296648358,6.03591244870962
40,86,12,1,4,0,"rectangular",45.0051377338097,38.9000054771808,41.3413291770432
40,87,12,1,4,0,"rectangular",57.2501705889714,19.1477713010143,13.5792293949862
40,88,12,1,4,0,"rectangular",41.6112648478604,16.549594801184,11.9182949585409
40,89,12,1,4,0,"rectangular",42.6125953633617,29.2315085444137,22.1867135151367
40,90,12,1,4,0,"rectangular",43.6372661313422,40.2567137252331,34.2996885318765
40,91,12,1,4,0,"rectangular",67.5884180430404,23.8015321287449,31.4394200683478
40,92,12,1,4,0,"rectangular",42.6504385628579,30.1264741386112,21.5983591811676
40,93,12,1,4,0,"rectangular",35.5387413265107,16.1873226503786,11.4643073700308
40,94,12,1,4,0,"rectangular",44.8679081589351,20.6055558900375,11.2754526904788
40,95,12,1,4,0,"rectangular",62.4653124980052,35.9361297482976,27.9494886895492
40,96,12,1,4,0,"rectangular",80.7728700652499,37.6309363509376,29.9653679881148
40,97,12,1,4,0,"rectangular",36.2327084581024,17.2760103107443,10.8171035225907
40,98,12,1,4,0,"rectangular",40.01025743906,28.9327518850623,24.2677367871613
40,99,12,1,4,0,"rectangular",71.6696475129457,59.2854114044372,31.6646596417917
40,100,12,1,4,0,"rectangular",50.5829718998455,49.6972484800263,42.9359910781314
40,1,12,1,6,0,"rectangular",90.5517107048669,82.5621130080826,78.1525074938054
40,2,12,1,6,0,"rectangular",79.6663682217182,64.5325713086524,40.7892474532135
40,3,12,1,6,0,"rectangular",104.082661890514,96.8266160591041,92.7581521369644
40,4,12,1,6,0,"rectangular",97.7372078798657,74.9134086442949,69.2207308703719
40,5,12,1,6,0,"rectangular",69.2782250412929,51.927568875622,55.3176264800599
40,6,12,1,6,0,"rectangular",83.5775222698634,65.1810173461315,63.9956897144029
40,7,12,1,6,0,"rectangular",125.737651424736,51.4800812604827,33.3739244247326
40,8,12,1,6,0,"rectangular",99.3290548254089,90.6164259781291,62.6763814620256
40,9,12,1,6,0,"rectangular",96.1708986496793,98.607973369531,85.8839228676917
40,10,12,1,6,0,"rectangular",91.7994689827209,80.4076810599427,77.3032189684317
40,11,12,1,6,0,"rectangular",71.7648571170222,50.6317152480592,64.1333153234573
40,12,12,1,6,0,"rectangular",60.8025047721651,34.0401576402864,44.5746882128428
40,13,12,1,6,0,"rectangular",70.0329049401968,55.3676147031498,59.4642960675051
40,14,12,1,6,0,"rectangular",123.976573572713,39.6495059684839,39.6922135850867
40,15,12,1,6,0,"rectangular",71.925646730811,44.6534515577266,51.7855530147594
40,16,12,1,6,0,"rectangular",87.9215561801623,67.6998776825552,67.5496954105418
40,17,12,1,6,0,"rectangular",104.84812380069,94.9567753061645,85.9667261115782
40,18,12,1,6,0,"rectangular",101.453870828232,23.2130464844763,31.3893620202044
40,19,12,1,6,0,"rectangular",106.504272079074,98.6063446041307,97.5429883101342
40,20,12,1,6,0,"rectangular",60.1962480915524,24.6811555131644,14.8725117336122
40,21,12,1,6,0,"rectangular",56.487304720666,21.7781750164782,18.5579740867495
40,22,12,1,6,0,"rectangular",99.3135358346451,23.772856613216,25.5101182787678
40,23,12,1,6,0,"rectangular",90.3395748597465,61.2193788159892,66.9186915950411
40,24,12,1,6,0,"rectangular",99.2326764293034,96.3055766306523,96.0257921398081
40,25,12,1,6,0,"rectangular",74.3354835781119,60.438586043149,53.7606972626966
40,26,12,1,6,0,"rectangular",86.1503445354091,72.8047048254281,61.4341622252504
40,27,12,1,6,0,"rectangular",71.0725751623734,57.4493180930832,39.2506151601299
40,28,12,1,6,0,"rectangular",74.5489388809714,52.5630051738145,49.392434079325
40,29,12,1,6,0,"rectangular",96.96870635476,28.1135188996468,22.0513828940278
40,30,12,1,6,0,"rectangular",98.5532315058266,72.1476124602782,56.3793121361801
40,31,12,1,6,0,"rectangular",70.4842414589405,53.0865885729654,62.5326949083953
40,32,12,1,6,0,"rectangular",86.036680941056,79.6297478034126,93.7248451233732
40,33,12,1,6,0,"rectangular",92.7219912585126,66.4353188528696,67.3582863363186
40,34,12,1,6,0,"rectangular",87.464556966497,83.6163271141189,79.9096385583333
40,35,12,1,6,0,"rectangular",90.1333173931988,55.6748979663448,17.9496561977815
40,36,12,1,6,0,"rectangular",81.001342802103,54.4178856201311,68.5426658518954
40,37,12,1,6,0,"rectangular",105.025829202724,101.204133529291,82.2720691425267
40,38,12,1,6,0,"rectangular",82.5800729538795,64.7576483167551,72.5842465980559
40,39,12,1,6,0,"rectangular",95.2166705965273,78.6255640243231,86.591864151617
40,40,12,1,6,0,"rectangular",88.1390092999981,70.2049694031804,60.6091909876481
40,41,12,1,6,0,"rectangular",83.085557468043,59.6657803641295,44.1645401980867
40,42,12,1,6,0,"rectangular",98.217626114361,96.2354740286625,66.3276781293716
40,43,12,1,6,0,"rectangular",65.7416094652926,66.0388604175659,58.0390010960506
40,44,12,1,6,0,"rectangular",67.0579030535547,45.2982127435983,21.4401193545028
40,45,12,1,6,0,"rectangular",92.9785446572908,90.969093704126,67.4021403303433
40,46,12,1,6,0,"rectangular",94.3307324687118,81.0373440047647,71.2498734031003
40,47,12,1,6,0,"rectangular",96.5783831394001,79.4316363330619,75.2280101953719
40,48,12,1,6,0,"rectangular",112.838348869528,47.5677567481116,80.3491404544462
40,49,12,1,6,0,"rectangular",56.7092506822893,52.9786978040893,34.1401942579971
40,50,12,1,6,0,"rectangular",89.7349600986446,83.7982964579576,82.5633004700431
40,51,12,1,6,0,"rectangular",92.5100951523106,59.665720095116,46.9960465307269
40,52,12,1,6,0,"rectangular",72.5937757714985,36.1474720884548,29.111239942284
40,53,12,1,6,0,"rectangular",81.0054647800662,55.5159395209436,50.5955166800712
40,54,12,1,6,0,"rectangular",81.8100046474762,53.51231499825,34.53608257641
40,55,12,1,6,0,"rectangular",68.3798420816548,49.753350747322,52.5619554872242
40,56,12,1,6,0,"rectangular",98.4137190637148,88.2637422978574,94.1546322325373
40,57,12,1,6,0,"rectangular",115.356074947649,74.1309905159753,73.3204510284692
40,58,12,1,6,0,"rectangular",91.0330274755074,73.4593729527247,71.7796054347297
40,59,12,1,6,0,"rectangular",79.6528479541419,51.2769643540713,53.2480264892923
40,60,12,1,6,0,"rectangular",89.5879175542789,59.6858435358571,63.2501436378749
40,61,12,1,6,0,"rectangular",63.9749885631048,56.145599965517,46.9253636902987
40,62,12,1,6,0,"rectangular",74.7158451794232,47.6527563258033,41.4509424409865
40,63,12,1,6,0,"rectangular",49.5467976341872,17.0662399068243,17.4844432451963
40,64,12,1,6,0,"rectangular",58.2706999298395,27.0022256713234,17.7856672027471
40,65,12,1,6,0,"rectangular",79.6800708717169,59.0643978888008,39.0606879515951
40,66,12,1,6,0,"rectangular",100.568939608539,86.0846303257845,82.3815063993415
40,67,12,1,6,0,"rectangular",88.1764718231176,76.9744309723084,71.7566285628733
40,68,12,1,6,0,"rectangular",105.041433476614,100.299295297323,93.1921124062856
40,69,12,1,6,0,"rectangular",103.910017435058,84.6489083750437,80.8298303364542
40,70,12,1,6,0,"rectangular",80.8946001885002,83.4069307668857,88.0373367046436
40,71,12,1,6,0,"rectangular",106.031786412422,93.7768294847254,92.4476725247826
40,72,12,1,6,0,"rectangular",92.990938425951,79.3489307791859,78.8548696438234
40,73,12,1,6,0,"rectangular",104.566821393161,81.7893362407648,65.3329086486305
40,74,12,1,6,0,"rectangular",60.5040730278584,41.2894884792476,41.4506501232607
40,75,12,1,6,0,"rectangular",80.2244662621121,62.1484481450962,55.7067433484568
40,76,12,1,6,0,"rectangular",107.255030102018,104.058391089569,101.121469779445
40,77,12,1,6,0,"rectangular",72.3848198233397,59.8311965638909,48.8906949391992
40,78,12,1,6,0,"rectangular",82.1784638866471,80.285666315755,58.9163920637363
