GridSize;seed;l;alpha;lambda;beta;type;SNorm;SNormTapered;SNormSeparTapered
50;78;5;1;4;0;rectangular;54.83599824;27.65030807;24.5054337
50;79;5;1;4;0;rectangular;48.93228402;20.6231676;14.43935935
50;80;5;1;4;0;rectangular;50.75683067;38.2492889;36.8658448
50;81;5;1;4;0;rectangular;51.31585342;38.39940782;40.14795591
50;82;5;1;4;0;rectangular;49.09083614;32.02044778;34.74810861
50;83;5;1;4;0;rectangular;45.97112051;26.5464631;24.07684403
50;84;5;1;4;0;rectangular;46.172662;30.45172511;35.20355288
50;85;5;1;4;0;rectangular;76.46404216;20.4692455;19.25235132
50;86;5;1;4;0;rectangular;47.79170095;40.37980982;43.0203765
50;87;5;1;4;0;rectangular;84.94242721;17.85781485;17.33728041
50;88;5;1;4;0;rectangular;74.08896848;19.21654159;20.97089493
50;89;5;1;4;0;rectangular;55.11911073;13.60653012;15.55603133
50;90;5;1;4;0;rectangular;44.96303483;34.67655134;35.02472621
50;91;5;1;4;0;rectangular;57.50105077;16.39585023;16.56916895
50;92;5;1;4;0;rectangular;45.27671141;30.59490675;32.48909954
50;93;5;1;4;0;rectangular;37.47058281;26.40977029;27.13741749
50;94;5;1;4;0;rectangular;67.55588284;22.75825688;22.69435939
50;95;5;1;4;0;rectangular;58.83000603;13.3221891;16.050977
50;96;5;1;4;0;rectangular;81.12978825;13.26620741;17.11354173
50;97;5;1;4;0;rectangular;38.46928849;27.53075853;27.88113076
50;98;5;1;4;0;rectangular;44.04293613;32.48477751;31.73154641
50;99;5;1;4;0;rectangular;82.81607904;32.47404337;32.51287696
50;100;5;1;4;0;rectangular;53.9641643;46.04770651;44.72045701
50;1;5;1;6;0;rectangular;93.92221179;90.6423833;96.68054734
50;2;5;1;6;0;rectangular;85.31981165;74.81989727;66.95193111
50;3;5;1;6;0;rectangular;105.3652985;96.54543351;100.9936873
50;4;5;1;6;0;rectangular;95.80867824;83.1750749;88.05522329
50;5;5;1;6;0;rectangular;71.11007598;79.10546512;80.38450381
50;6;5;1;6;0;rectangular;84.30489485;78.93341423;78.9956905
50;7;5;1;6;0;rectangular;142.2700992;63.87877188;60.71017548
50;8;5;1;6;0;rectangular;98.51173276;82.73236423;79.96962428
50;9;5;1;6;0;rectangular;109.2829514;90.28379355;94.79625484
50;10;5;1;6;0;rectangular;92.74376565;89.2853233;93.27616775
50;11;5;1;6;0;rectangular;79.84296943;84.81567717;89.87538089
50;12;5;1;6;0;rectangular;68.87648853;80.34063479;87.02701974
50;13;5;1;6;0;rectangular;70.46421617;81.31549279;83.64213699
50;14;5;1;6;0;rectangular;167.5326607;62.41388885;58.97599576
50;15;5;1;6;0;rectangular;59.63775609;84.11205133;86.27893106
50;16;5;1;6;0;rectangular;88.3211593;79.69463594;82.24419598
50;17;5;1;6;0;rectangular;111.6070554;90.5391874;90.72171847
50;18;5;1;6;0;rectangular;84.61633012;56.12107658;47.3272791
50;19;5;1;6;0;rectangular;104.1764333;101.9823607;101.2922551
50;20;5;1;6;0;rectangular;83.42496232;68.88029151;68.00509522
50;21;5;1;6;0;rectangular;72.16806287;65.35533298;61.71151614
50;22;5;1;6;0;rectangular;106.3815688;66.25952867;63.16965585
50;23;5;1;6;0;rectangular;79.46763259;86.82184571;91.15327065
50;24;5;1;6;0;rectangular;105.8136904;100.6173937;102.2315953
50;25;5;1;6;0;rectangular;80.4047825;78.47480327;79.4393295
50;26;5;1;6;0;rectangular;92.03796231;82.32334282;81.0758306
50;27;5;1;6;0;rectangular;77.7243639;71.530894;68.43278774
50;28;5;1;6;0;rectangular;67.41186164;77.49547513;75.14603938
50;29;5;1;6;0;rectangular;87.45145743;69.3878952;64.12120728
50;30;5;1;6;0;rectangular;91.23178823;81.88613879;78.89326019
50;31;5;1;6;0;rectangular;64.47076273;83.50206625;86.63594582
50;32;5;1;6;0;rectangular;89.04528943;101.2182446;106.1587014
50;33;5;1;6;0;rectangular;98.93285422;87.07153317;89.686446
50;34;5;1;6;0;rectangular;90.21166089;89.32875109;92.07122899
50;35;5;1;6;0;rectangular;112.2202607;64.23913281;59.13424805
50;36;5;1;6;0;rectangular;88.12130959;82.8459964;87.93024137
50;37;5;1;6;0;rectangular;111.6808849;87.61619681;89.5942889
50;38;5;1;6;0;rectangular;93.71377151;88.59890973;94.50897883
50;39;5;1;6;0;rectangular;81.1428228;95.76894586;99.60568369
50;40;5;1;6;0;rectangular;93.72610502;79.60471007;79.17577635
50;41;5;1;6;0;rectangular;96.51722388;76.86081804;74.79955648
50;42;5;1;6;0;rectangular;109.6648485;70.95212109;68.03847397
50;43;5;1;6;0;rectangular;88.69845843;80.24927183;82.89818776
50;44;5;1;6;0;rectangular;77.52862334;67.96095777;58.59932478
50;45;5;1;6;0;rectangular;95.89231762;85.8741937;82.25041488
50;46;5;1;6;0;rectangular;102.6638661;83.96417586;84.42323586
50;47;5;1;6;0;rectangular;94.40782383;87.11850706;89.39378595
50;48;5;1;6;0;rectangular;161.8190768;43.69546343;40.94783179
50;49;5;1;6;0;rectangular;86.21163723;68.66150284;61.97745628
50;50;5;1;6;0;rectangular;106.8810156;88.69978258;92.4083473
50;51;5;1;6;0;rectangular;93.19453872;74.54096825;75.24126028
50;52;5;1;6;0;rectangular;94.12829941;76.15919717;80.0493048
50;53;5;1;6;0;rectangular;80.26515637;77.26009507;80.27138993
50;54;5;1;6;0;rectangular;91.04197718;71.43841286;67.83777482
50;55;5;1;6;0;rectangular;72.92051367;78.89141492;81.72790916
50;56;5;1;6;0;rectangular;107.6029684;99.8074602;105.1937519
50;57;5;1;6;0;rectangular;179.1808097;41.0314481;54.97235145
50;58;5;1;6;0;rectangular;102.9319823;86.05531281;90.19899693
50;59;5;1;6;0;rectangular;87.82812266;77.87678863;83.01230627
50;60;5;1;6;0;rectangular;97.59049898;85.0270119;86.48059429
50;61;5;1;6;0;rectangular;63.93829567;81.04805256;81.04009838
50;62;5;1;6;0;rectangular;66.46499823;75.54715068;72.89156535
50;63;5;1;6;0;rectangular;55.6791759;72.42124693;72.18502077
50;64;5;1;6;0;rectangular;64.8088356;69.17258084;66.8220961
50;65;5;1;6;0;rectangular;87.45945023;68.68139325;58.74380461
50;66;5;1;6;0;rectangular;101.6940626;92.89501904;96.97419962
50;67;5;1;6;0;rectangular;89.76419766;81.65832411;83.82752467
50;68;5;1;6;0;rectangular;109.9829533;99.33409814;102.9311692
50;69;5;1;6;0;rectangular;95.07583992;86.20909941;89.50341966
50;70;5;1;6;0;rectangular;83.0144664;93.65130935;99.75635979
50;71;5;1;6;0;rectangular;108.0010701;92.86446798;95.61921516
50;72;5;1;6;0;rectangular;87.63018026;90.14583725;91.37350596
50;73;5;1;6;0;rectangular;109.080196;77.55628903;73.87720721
50;74;5;1;6;0;rectangular;75.88961157;74.52910346;76.48511664
50;75;5;1;6;0;rectangular;81.73848744;81.40570286;86.73320694
50;76;5;1;6;0;rectangular;115.406578;102.7609082;107.4312303
50;77;5;1;6;0;rectangular;88.12086399;76.45407358;73.9377613
50;78;5;1;6;0;rectangular;89.03077926;83.22969674;82.29681807
50;79;5;1;6;0;rectangular;97.7565818;63.41317233;51.58743135
50;80;5;1;6;0;rectangular;110.8091642;99.60904299;98.59364707
50;81;5;1;6;0;rectangular;97.51341182;93.78019571;98.49810903
50;82;5;1;6;0;rectangular;110.45816;89.9316102;93.24904369
50;83;5;1;6;0;rectangular;110.6919366;91.26357115;90.28434095
50;84;5;1;6;0;rectangular;77.88560369;82.56082267;89.05196507
50;85;5;1;6;0;rectangular;98.15411872;69.40793985;66.13298406
50;86;5;1;6;0;rectangular;97.291845;94.85787086;100.1244394
50;87;5;1;6;0;rectangular;193.0151607;66.30621009;59.7948148
50;88;5;1;6;0;rectangular;149.8306073;63.40697857;61.10226608
50;89;5;1;6;0;rectangular;87.9017009;66.25260953;59.26844081
50;90;5;1;6;0;rectangular;101.2389556;87.26702537;90.87535991
50;91;5;1;6;0;rectangular;148.8707097;64.17079057;49.23117647
50;92;5;1;6;0;rectangular;90.89587032;80.0410244;82.32557416
50;93;5;1;6;0;rectangular;98.00717782;76.14883073;77.5203617
50;94;5;1;6;0;rectangular;69.5759649;73.94620326;71.93520617
50;95;5;1;6;0;rectangular;95.23776189;62.81032112;52.96447299
50;96;5;1;6;0;rectangular;105.7361421;52.73460326;38.68470898
50;97;5;1;6;0;rectangular;65.22084385;71.08046232;70.45339924
50;98;5;1;6;0;rectangular;89.59502449;85.15166023;87.091869
50;99;5;1;6;0;rectangular;129.5508304;86.23497491;87.91683658
50;100;5;1;6;0;rectangular;112.9135576;105.954549;107.5333744
10;1;6;1;2;0;rectangular;9.581240227;9.23287085;8.987865781
10;2;6;1;2;0;rectangular;8.078767532;7.913323715;5.328868306
10;3;6;1;2;0;rectangular;10.98457156;10.96078827;10.2869736
10;4;6;1;2;0;rectangular;9.679681499;9.770437806;7.465397575
10;5;6;1;2;0;rectangular;6.543632921;6.098046307;4.51745915
10;6;6;1;2;0;rectangular;9.06100278;8.627225295;7.647101864
10;7;6;1;2;0;rectangular;7.820786313;7.670999422;2.94469558
10;8;6;1;2;0;rectangular;9.56414946;9.232400987;6.142268471
10;9;6;1;2;0;rectangular;10.37647598;10.488564;10.19150012
10;10;6;1;2;0;rectangular;9.173066297;8.885842505;8.408394894
10;11;6;1;2;0;rectangular;8.241223551;8.064576655;7.545274219
10;12;6;1;2;0;rectangular;7.27960104;6.562551218;7.80518703
10;13;6;1;2;0;rectangular;7.907330785;7.650505581;7.705423106
10;14;6;1;2;0;rectangular;10.71706446;9.31450105;9.314664653
10;15;6;1;2;0;rectangular;7.372068625;6.911660354;6.728223871
10;16;6;1;2;0;rectangular;9.123865693;8.691855631;7.612958395
10;17;6;1;2;0;rectangular;10.73644266;10.66125335;10.12523591
10;18;6;1;2;0;rectangular;7.708511743;4.754254741;8.445587271
10;19;6;1;2;0;rectangular;10.63514576;10.63147104;9.933700898
10;20;6;1;2;0;rectangular;7.494571072;6.855275289;5.053794065
10;21;6;1;2;0;rectangular;6.905890547;6.373261195;2.633668545
10;22;6;1;2;0;rectangular;9.138198598;7.536356576;5.723753547
10;23;6;1;2;0;rectangular;9.529499149;9.415035885;8.900775329
10;24;6;1;2;0;rectangular;10.3967514;10.23851828;10.44822627
10;25;6;1;2;0;rectangular;8.157793678;7.557265872;6.256337303
10;26;6;1;2;0;rectangular;9.44921492;9.217204861;9.047590517
10;27;6;1;2;0;rectangular;8.528350331;8.437769012;3.12181434
10;28;6;1;2;0;rectangular;7.862534444;7.247313532;5.609279816
10;29;6;1;2;0;rectangular;8.915326314;8.777204673;5.729716829
10;30;6;1;2;0;rectangular;9.734623897;9.892415606;7.035693222
10;31;6;1;2;0;rectangular;7.605257285;7.172804389;6.482868302
10;32;6;1;2;0;rectangular;9.439483062;9.246686943;9.972128077
10;33;6;1;2;0;rectangular;9.266193703;9.226469169;8.635372912
10;34;6;1;2;0;rectangular;9.342809982;9.138673246;9.283888079
10;35;6;1;2;0;rectangular;9.792145267;10.04227953;7.212765804
10;36;6;1;2;0;rectangular;9.110084899;9.029171763;8.516226756
10;37;6;1;2;0;rectangular;10.73037467;10.73191362;9.514214709
10;38;6;1;2;0;rectangular;8.496808829;8.314829797;8.820385855
10;39;6;1;2;0;rectangular;9.210673409;8.85032862;9.836702981
10;40;6;1;2;0;rectangular;9.703994769;9.747662075;7.847526059
10;41;6;1;2;0;rectangular;9.659153196;9.802743575;6.643579112
10;42;6;1;2;0;rectangular;10.26421144;9.910705999;8.112331871
10;43;6;1;2;0;rectangular;8.165014139;7.77121179;5.823342173
10;44;6;1;2;0;rectangular;7.315608019;7.053155629;3.593847192
10;45;6;1;2;0;rectangular;10.05752835;9.757206129;8.865583776
10;46;6;1;2;0;rectangular;9.622864057;9.399369607;7.82914397
10;47;6;1;2;0;rectangular;10.2900032;10.28097538;9.490812507
10;48;6;1;2;0;rectangular;12.2191233;10.60431798;14.40020825
10;49;6;1;2;0;rectangular;6.808384207;6.459064951;5.392515444
10;50;6;1;2;0;rectangular;9.714497517;9.661248714;8.997393754
10;51;6;1;2;0;rectangular;9.665689972;9.456052973;8.655710346
10;52;6;1;2;0;rectangular;8.685305954;8.555107545;7.682944133
10;53;6;1;2;0;rectangular;7.982553348;7.515522156;6.909722739
10;54;6;1;2;0;rectangular;10.15896874;9.922878481;8.175549212
10;55;6;1;2;0;rectangular;7.176323425;6.812548475;5.237439097
10;56;6;1;2;0;rectangular;10.31506993;10.3227362;10.66355997
10;57;6;1;2;0;rectangular;6.710167539;5.996669497;8.088756995
10;58;6;1;2;0;rectangular;9.848127525;9.992809969;8.144006535
10;59;6;1;2;0;rectangular;8.088156219;8.203826637;4.029233591
10;60;6;1;2;0;rectangular;9.400139202;9.664797191;7.652020005
10;61;6;1;2;0;rectangular;7.734228302;7.241701171;6.363516682
10;62;6;1;2;0;rectangular;8.524587602;8.408279942;6.416021776
10;63;6;1;2;0;rectangular;6.9113422;6.595111993;4.679537926
10;64;6;1;2;0;rectangular;5.049554247;3.818396759;4.322418783
10;65;6;1;2;0;rectangular;9.209476933;9.234798344;5.620949848
10;66;6;1;2;0;rectangular;10.68828632;10.67111925;10.10720254
10;67;6;1;2;0;rectangular;9.802276655;10.024842;7.175023412
10;68;6;1;2;0;rectangular;10.74845576;10.72332147;10.07355671
10;69;6;1;2;0;rectangular;10.53946804;10.46571708;9.163421327
10;70;6;1;2;0;rectangular;9.642600992;9.379747583;9.606092946
10;71;6;1;2;0;rectangular;10.62880498;10.58392915;9.657044211
10;72;6;1;2;0;rectangular;9.307387975;9.004003234;9.296202384
10;73;6;1;2;0;rectangular;11.0650713;11.2823916;9.291354774
10;74;6;1;2;0;rectangular;7.480837902;7.019223187;5.961913667
10;75;6;1;2;0;rectangular;7.79909545;7.408708561;6.741956408
10;76;6;1;2;0;rectangular;11.26701478;11.34126067;11.08802588
10;77;6;1;2;0;rectangular;9.107479313;8.887683545;5.882155959
10;78;6;1;2;0;rectangular;8.491134484;8.405499705;6.813404435
10;79;6;1;2;0;rectangular;9.743421976;10.13260888;5.344654412
10;80;6;1;2;0;rectangular;10.50644888;10.45698077;9.926978867
10;81;6;1;2;0;rectangular;9.782993874;9.488031456;9.279979817
10;82;6;1;2;0;rectangular;10.21166;10.08968439;9.278039843
10;83;6;1;2;0;rectangular;10.50184863;10.69603304;8.432013276
10;84;6;1;2;0;rectangular;8.935377835;8.515138459;7.890507017
10;85;6;1;2;0;rectangular;9.649470162;9.661803962;6.434275046
10;86;6;1;2;0;rectangular;9.520744317;9.342296234;9.981934336
10;87;6;1;2;0;rectangular;10.84530579;9.89015167;12.58057882
10;88;6;1;2;0;rectangular;5.480366311;4.648925555;4.139446441
10;89;6;1;2;0;rectangular;8.647862846;8.754745102;9.593692657
10;90;6;1;2;0;rectangular;9.589543608;9.330467774;9.001551201
10;91;6;1;2;0;rectangular;8.320084913;7.504489711;5.73873893
10;92;6;1;2;0;rectangular;9.504170075;9.469161804;8.344562704
10;93;6;1;2;0;rectangular;9.381763551;9.39765624;7.940668482
10;94;6;1;2;0;rectangular;8.622132485;8.817388778;4.374983755
10;95;6;1;2;0;rectangular;7.240281296;6.568899069;2.722331701
10;96;6;1;2;0;rectangular;6.176985788;5.518320846;7.38655303
10;97;6;1;2;0;rectangular;5.91337849;4.610063639;3.320600436
10;98;6;1;2;0;rectangular;9.596429749;9.391804988;8.659679638
10;99;6;1;2;0;rectangular;10.80424053;10.69076442;10.36620346
10;100;6;1;2;0;rectangular;11.21420697;11.22943292;11.11572715
10;1;6;1;4;0;rectangular;25.25679805;25.36338246;24.57223827
10;2;6;1;4;0;rectangular;22.45758991;21.90698525;21.1620506
10;3;6;1;4;0;rectangular;26.37743102;26.50679213;26.30238312
10;4;6;1;4;0;rectangular;24.33573986;24.20427039;23.66172059
10;5;6;1;4;0;rectangular;20.52310385;19.54160904;19.83992618
10;6;6;1;4;0;rectangular;24.5118539;24.41526537;22.38238108
10;7;6;1;4;0;rectangular;23.12850675;22.5051939;22.52084344
10;8;6;1;4;0;rectangular;24.88581476;24.70340814;24.79354228
10;9;6;1;4;0;rectangular;25.17855982;24.77813683;24.91421124
10;10;6;1;4;0;rectangular;23.56341333;22.97501486;23.79391871
10;11;6;1;4;0;rectangular;22.66984137;22.38079804;22.32783743
10;12;6;1;4;0;rectangular;19.8145115;19.2429413;15.14189394
10;13;6;1;4;0;rectangular;20.88590766;20.02030138;19.17374632
10;14;6;1;4;0;rectangular;14.39450567;11.83476414;13.94883688
10;15;6;1;4;0;rectangular;20.62194442;19.70796559;20.0241165
10;16;6;1;4;0;rectangular;24.0632625;23.8164793;22.315339
10;17;6;1;4;0;rectangular;26.66850384;26.66860797;25.97539072
10;18;6;1;4;0;rectangular;17.34245687;16.06614967;9.344599807
10;19;6;1;4;0;rectangular;26.37949014;26.29942062;26.40653695
10;20;6;1;4;0;rectangular;20.87979635;20.55405399;17.01449679
10;21;6;1;4;0;rectangular;19.82199237;19.32042498;11.79670996
10;22;6;1;4;0;rectangular;14.99638325;12.6767461;10.82401491
10;23;6;1;4;0;rectangular;23.9831622;23.84014742;23.37519719
10;24;6;1;4;0;rectangular;26.05006492;26.05314802;26.31346987
10;25;6;1;4;0;rectangular;22.1453801;21.55760936;19.68654626
10;26;6;1;4;0;rectangular;23.95587747;23.74742264;23.29522138
10;27;6;1;4;0;rectangular;23.41125151;23.33039397;21.67260913
10;28;6;1;4;0;rectangular;23.21920021;23.01396608;22.03623883
10;29;6;1;4;0;rectangular;22.33131006;21.57909452;19.74794704
10;30;6;1;4;0;rectangular;25.02670177;24.7362157;24.56752474
10;31;6;1;4;0;rectangular;21.65499843;21.06733954;20.69547324
10;32;6;1;4;0;rectangular;23.65222936;23.30112873;25.16616899
10;33;6;1;4;0;rectangular;24.11423979;23.90113073;23.63290491
10;34;6;1;4;0;rectangular;23.50272121;23.10944543;24.29640306
10;35;6;1;4;0;rectangular;24.03288105;24.5184073;17.70849177
10;36;6;1;4;0;rectangular;24.26904178;24.29277443;22.6269496
10;37;6;1;4;0;rectangular;25.75368333;25.57746433;25.30244646
10;38;6;1;4;0;rectangular;23.10542145;22.75118464;23.3090377
10;39;6;1;4;0;rectangular;24.0806544;23.84917711;24.93232159
10;40;6;1;4;0;rectangular;24.71415322;24.50999926;23.62262724
10;41;6;1;4;0;rectangular;24.90274614;24.94588802;23.86008451
10;42;6;1;4;0;rectangular;25.68693119;25.63201109;23.99924506
10;43;6;1;4;0;rectangular;21.86474925;21.42107892;21.34424725
10;44;6;1;4;0;rectangular;20.74053028;19.67389553;19.24049698
10;45;6;1;4;0;rectangular;25.52715528;25.51866966;25.86402974
10;46;6;1;4;0;rectangular;25.59216828;25.71089571;24.7520465
10;47;6;1;4;0;rectangular;25.31599198;25.15997397;25.35840566
10;48;6;1;4;0;rectangular;15.85839805;14.60420401;21.80678078
10;49;6;1;4;0;rectangular;21.89698713;21.83736195;18.20045605
10;50;6;1;4;0;rectangular;25.11737455;25.0697691;25.37443225
10;51;6;1;4;0;rectangular;23.99489881;24.06200394;20.2454801
10;52;6;1;4;0;rectangular;22.22379123;22.26438019;19.57505226
10;53;6;1;4;0;rectangular;22.60426009;22.17647898;21.62270475
10;54;6;1;4;0;rectangular;24.82219889;25.07657509;23.34593132
10;55;6;1;4;0;rectangular;21.12257304;20.33095753;19.13923048
10;56;6;1;4;0;rectangular;25.61364605;25.36413248;26.18900011
10;57;6;1;4;0;rectangular;19.49896188;18.11074236;6.769366896
10;58;6;1;4;0;rectangular;23.85161487;23.41718782;24.41880141
10;59;6;1;4;0;rectangular;23.76618662;23.7502152;23.02104048
10;60;6;1;4;0;rectangular;25.01890157;24.92863123;25.05633244
10;61;6;1;4;0;rectangular;21.27015467;20.96603614;19.69308653
10;62;6;1;4;0;rectangular;21.22525018;20.78811618;16.58384239
10;63;6;1;4;0;rectangular;19.64914695;18.78134714;17.20125753
10;64;6;1;4;0;rectangular;18.51292925;17.23435843;14.55989663
10;65;6;1;4;0;rectangular;24.59668746;24.6456409;23.01779733
10;66;6;1;4;0;rectangular;26.16468088;26.04543281;26.19001181
10;67;6;1;4;0;rectangular;24.89163898;24.74057335;25.18255553
10;68;6;1;4;0;rectangular;26.45514373;26.51345426;26.20996432
10;69;6;1;4;0;rectangular;25.78873129;25.6369554;25.47627407
10;70;6;1;4;0;rectangular;24.14474703;24.13223652;24.22807872
10;71;6;1;4;0;rectangular;25.82500474;25.80031617;25.70318136
10;72;6;1;4;0;rectangular;24.11802432;23.9238025;23.9251193
10;73;6;1;4;0;rectangular;26.34436208;26.37080452;24.82533044
10;74;6;1;4;0;rectangular;22.66304425;22.58717338;19.31977715
10;75;6;1;4;0;rectangular;22.94792397;22.64581858;22.85195194
10;76;6;1;4;0;rectangular;26.75580118;26.70318573;26.58828287
10;77;6;1;4;0;rectangular;23.44010239;22.98676317;22.10348595
10;78;6;1;4;0;rectangular;24.39450277;24.19908768;24.51445096
10;79;6;1;4;0;rectangular;23.86784271;23.23764587;20.54514178
10;80;6;1;4;0;rectangular;25.73120445;25.59980797;26.12220528
10;81;6;1;4;0;rectangular;25.08931705;24.85103748;25.46361794
10;82;6;1;4;0;rectangular;26.07845786;26.23721606;25.95858614
10;83;6;1;4;0;rectangular;26.60997887;26.68145267;26.32145977
10;84;6;1;4;0;rectangular;23.30042835;22.87798091;21.89522896
10;85;6;1;4;0;rectangular;25.03507503;25.0188915;22.51060882
10;86;6;1;4;0;rectangular;23.77982836;23.4153386;24.79592671
10;87;6;1;4;0;rectangular;16.43518897;14.8291787;11.72238467
10;88;6;1;4;0;rectangular;17.4903758;17.05690144;8.53305861
10;89;6;1;4;0;rectangular;21.42236827;21.0788734;17.43650244
10;90;6;1;4;0;rectangular;25.25687106;25.30052492;25.29219612
10;91;6;1;4;0;rectangular;19.54017008;18.94446962;13.14210713
10;92;6;1;4;0;rectangular;23.34014547;23.3774269;19.8770396
10;93;6;1;4;0;rectangular;24.05903049;23.60561754;22.42704883
10;94;6;1;4;0;rectangular;22.4558748;22.12646708;22.31075905
10;95;6;1;4;0;rectangular;22.18804306;21.85080218;17.30918802
10;96;6;1;4;0;rectangular;17.51026147;16.02938386;11.13975479
10;97;6;1;4;0;rectangular;18.01834164;17.05411153;11.43535989
10;98;6;1;4;0;rectangular;25.02719151;25.04028523;24.2926776
10;99;6;1;4;0;rectangular;26.25144762;26.16715666;26.04064897
10;100;6;1;4;0;rectangular;26.78807549;26.81021221;26.70681172
10;1;6;1;6;0;rectangular;37.14260165;37.03231407;37.5137433
10;2;6;1;6;0;rectangular;34.38016478;33.7821746;33.46717991
10;3;6;1;6;0;rectangular;38.59990303;38.62700329;38.5467688
10;4;6;1;6;0;rectangular;36.33633965;35.85247257;36.37333326
10;5;6;1;6;0;rectangular;32.52583096;31.99050479;31.24621503
10;6;6;1;6;0;rectangular;36.4818218;36.26920177;35.95723343
10;7;6;1;6;0;rectangular;35.07744321;35.08572966;33.67988991
10;8;6;1;6;0;rectangular;37.23792227;36.99495997;37.0141615
10;9;6;1;6;0;rectangular;37.58453867;37.45589439;38.01141311
10;10;6;1;6;0;rectangular;35.6415261;35.3784216;36.40150119
10;11;6;1;6;0;rectangular;34.33852346;33.70135307;33.80342974
10;12;6;1;6;0;rectangular;32.90826021;32.32373986;33.49076754
10;13;6;1;6;0;rectangular;33.31220789;32.78704979;33.55830163
10;14;6;1;6;0;rectangular;26.29762936;24.34770435;17.80077873
10;15;6;1;6;0;rectangular;32.75897221;31.86851858;32.7075431
10;16;6;1;6;0;rectangular;36.40970217;36.28907933;35.94490428
10;17;6;1;6;0;rectangular;38.57517291;38.69253705;38.24798338
10;18;6;1;6;0;rectangular;28.60574343;26.67032612;20.71122872
10;19;6;1;6;0;rectangular;38.21600026;38.27045097;38.62673256
10;20;6;1;6;0;rectangular;31.80804335;30.74883061;28.72864457
10;21;6;1;6;0;rectangular;32.37446067;31.93825022;29.59010313
10;22;6;1;6;0;rectangular;26.65433641;24.32966811;21.60415876
10;23;6;1;6;0;rectangular;36.4502629;36.37022594;36.75516016
10;24;6;1;6;0;rectangular;37.97727945;37.97351485;38.49039131
10;25;6;1;6;0;rectangular;34.45523903;33.91862086;34.04679053
10;26;6;1;6;0;rectangular;36.02571819;35.78099519;36.06913056
10;27;6;1;6;0;rectangular;34.38111021;34.03467288;32.67145581
10;28;6;1;6;0;rectangular;35.46456659;35.0596618;35.18631642
10;29;6;1;6;0;rectangular;35.20187464;34.75527463;34.8096029
10;30;6;1;6;0;rectangular;36.59746699;36.53296906;34.93839737
10;31;6;1;6;0;rectangular;34.15307406;33.89642433;34.0759999
10;32;6;1;6;0;rectangular;35.81130387;35.41245522;37.74353671
10;33;6;1;6;0;rectangular;36.47769924;36.37673143;36.59190567
10;34;6;1;6;0;rectangular;35.4526127;34.91211636;36.27104854
10;35;6;1;6;0;rectangular;37.5752475;38.02177209;36.23508168
10;36;6;1;6;0;rectangular;36.13416694;36.02946984;35.97681416
10;37;6;1;6;0;rectangular;38.07460903;38.10901468;38.03253012
10;38;6;1;6;0;rectangular;35.54946888;35.11131676;36.22745769
10;39;6;1;6;0;rectangular;35.93989028;35.4636441;37.19880102
10;40;6;1;6;0;rectangular;36.69014754;36.27423214;36.29014572
10;41;6;1;6;0;rectangular;36.23832956;35.89598594;35.06071475
10;42;6;1;6;0;rectangular;38.16037174;38.10635184;37.6979239
10;43;6;1;6;0;rectangular;34.1770593;33.61079664;34.90441853
10;44;6;1;6;0;rectangular;32.59821968;31.61876009;30.34925883
10;45;6;1;6;0;rectangular;37.55967787;37.30025889;37.1071818
10;46;6;1;6;0;rectangular;37.10768615;36.91892232;37.07142444
10;47;6;1;6;0;rectangular;37.77192792;37.63119105;38.05305134
10;48;6;1;6;0;rectangular;25.15963936;23.57787708;16.6448151
10;49;6;1;6;0;rectangular;32.72905778;31.6109996;31.61323263
10;50;6;1;6;0;rectangular;37.10653942;36.9451284;37.65170979
10;51;6;1;6;0;rectangular;36.973552;37.08848809;35.93593346
10;52;6;1;6;0;rectangular;34.94633225;34.66799842;34.11225626
10;53;6;1;6;0;rectangular;34.55835206;34.19783332;34.3244113
10;54;6;1;6;0;rectangular;37.90106545;37.80663999;37.51200792
10;55;6;1;6;0;rectangular;32.80642477;31.87421223;32.47685629
10;56;6;1;6;0;rectangular;37.90218249;37.73454759;38.49599437
10;57;6;1;6;0;rectangular;31.9796975;31.77209428;26.9829427
10;58;6;1;6;0;rectangular;36.47242672;36.08684509;36.86479643
10;59;6;1;6;0;rectangular;34.40155736;34.36668365;30.09570335
10;60;6;1;6;0;rectangular;36.78070067;36.62970277;36.64987623
10;61;6;1;6;0;rectangular;33.20998561;32.31583801;32.87050491
10;62;6;1;6;0;rectangular;34.3994886;34.09948222;33.15942021
10;63;6;1;6;0;rectangular;31.93107062;31.05471781;29.83995294
10;64;6;1;6;0;rectangular;30.43379762;29.38552934;25.19412879
10;65;6;1;6;0;rectangular;36.51584486;36.42629654;35.6391796
10;66;6;1;6;0;rectangular;38.30604379;38.32858398;38.4312941
10;67;6;1;6;0;rectangular;36.58720008;36.0339589;36.54462679
10;68;6;1;6;0;rectangular;38.51507073;38.5154794;38.62844605
10;69;6;1;6;0;rectangular;37.90207062;37.63509674;37.41755252
10;70;6;1;6;0;rectangular;36.70176396;36.29386418;37.98575074
10;71;6;1;6;0;rectangular;37.91274628;37.74323771;38.3378849
10;72;6;1;6;0;rectangular;36.59173669;36.40337248;37.47198322
10;73;6;1;6;0;rectangular;38.50301492;38.67583351;37.68984796
10;74;6;1;6;0;rectangular;34.72840953;34.50798564;32.90813853
10;75;6;1;6;0;rectangular;34.14471644;33.59741532;33.40799375
10;76;6;1;6;0;rectangular;38.86894371;38.95852628;38.74499935
