"GridSize","seed","l","alpha","lambda","beta","type","c","SNorm","SNormTapered","SNormSeparTapered"
20,67,10,1,10,1,"trapezoid",2,10.3045605724147,10.0637136031414,12.5126342729255
20,68,10,1,10,1,"trapezoid",2,13.3732474091161,13.3335360400994,14.5740531364654
20,69,10,1,10,1,"trapezoid",2,13.5232546978016,13.5741841077352,14.558193932738
20,70,10,1,10,1,"trapezoid",2,10.2171062130269,9.77033255105084,14.0872977442523
20,71,10,1,10,1,"trapezoid",2,13.2371839612712,13.0920234912215,14.1151096730924
20,72,10,1,10,1,"trapezoid",2,11.0306307397408,10.8116922429456,13.2023952550409
20,73,10,1,10,1,"trapezoid",2,13.6217246248182,13.7115440378045,13.2375960543937
20,74,10,1,10,1,"trapezoid",2,7.19788077403219,6.7404821315789,12.0179635992225
20,75,10,1,10,1,"trapezoid",2,11.9442913525526,11.7498161750897,14.2559311845251
20,76,10,1,10,1,"trapezoid",2,14.4884798144932,14.4745501340629,15.1235181892352
20,77,10,1,10,1,"trapezoid",2,8.97569251258379,8.97509788742251,13.7017698370996
20,78,10,1,10,1,"trapezoid",2,9.74954299740363,9.55945836465937,12.4103897021584
20,79,10,1,10,1,"trapezoid",2,11.8963698669452,11.1749508031692,13.0395861654352
20,80,10,1,10,1,"trapezoid",2,12.0396725798344,12.0123496862118,13.9724705270939
20,81,10,1,10,1,"trapezoid",2,9.92986861345944,9.70446194717247,13.1808681492568
20,82,10,1,10,1,"trapezoid",2,12.1159349490493,12.1110757828832,13.8318381004796
20,83,10,1,10,1,"trapezoid",2,12.848735361007,11.5296228242508,9.79022655015855
20,84,10,1,10,1,"trapezoid",2,10.5183336472039,10.228815819457,13.5608070660899
20,85,10,1,10,1,"trapezoid",2,9.88790154575732,9.7659516231709,11.137613192205
20,86,10,1,10,1,"trapezoid",2,10.7773307473389,10.7233749549549,14.4750114106235
20,87,10,1,10,1,"trapezoid",2,11.8883415687681,11.1914401701778,10.6500370691329
20,88,10,1,10,1,"trapezoid",2,14.831109703203,14.2450541891297,13.0797771510412
20,89,10,1,10,1,"trapezoid",2,13.52574603454,12.7024830754341,12.0503642474825
20,90,10,1,10,1,"trapezoid",2,13.6743211379667,13.6792051588361,14.7526463687713
20,91,10,1,10,1,"trapezoid",2,20.7031128151115,19.3425610718225,14.213634726391
20,92,10,1,10,1,"trapezoid",2,13.4759764477758,12.7775171476419,13.6168625564381
20,93,10,1,10,1,"trapezoid",2,12.3742814286543,12.3613302566023,13.2092614397359
20,94,10,1,10,1,"trapezoid",2,10.4403353205666,9.66926825646699,10.9494946332731
20,95,10,1,10,1,"trapezoid",2,8.8440809077819,7.85435499306755,10.9127019796178
20,96,10,1,10,1,"trapezoid",2,14.8962409118487,14.1858403993716,11.4330155200278
20,97,10,1,10,1,"trapezoid",2,14.0144201911854,12.6193529464766,9.7580050920279
20,98,10,1,10,1,"trapezoid",2,8.42198643676875,8.10652247556196,13.6838032254476
20,99,10,1,10,1,"trapezoid",2,18.3561910897548,17.475881905382,14.3764259526667
20,100,10,1,10,1,"trapezoid",2,14.1964421339946,14.1355760034585,15.1083822800439
30,1,10,1,6,1,"trapezoid",2,7.78872979217437,7.41321881237659,10.1053736012822
30,2,10,1,6,1,"trapezoid",2,16.7800413058541,11.553008421782,9.73265634250936
30,3,10,1,6,1,"trapezoid",2,8.31574912669638,6.99583383888878,9.77193402713748
30,4,10,1,6,1,"trapezoid",2,11.0942958705238,7.84566432280986,9.82807669865099
30,5,10,1,6,1,"trapezoid",2,7.87772342909047,6.68041337526268,8.27937531463012
30,6,10,1,6,1,"trapezoid",2,8.56952370038084,5.93285084445887,9.42237809687462
30,7,10,1,6,1,"trapezoid",2,17.505229887501,11.5669674791807,7.47336842510548
30,8,10,1,6,1,"trapezoid",2,11.1897998789724,8.52539792839563,10.1814119287103
30,9,10,1,6,1,"trapezoid",2,9.93457049434791,7.24446655182469,8.36606200101057
30,10,10,1,6,1,"trapezoid",2,10.5508727394428,10.636510660757,10.4463316394263
30,11,10,1,6,1,"trapezoid",2,7.6507211379984,7.06545787770121,9.24237271557272
30,12,10,1,6,1,"trapezoid",2,8.93965736193279,8.62475096563328,10.145015849437
30,13,10,1,6,1,"trapezoid",2,9.21611805583814,7.35024749196825,8.15581374450191
30,14,10,1,6,1,"trapezoid",2,11.5296218122871,7.90291843781598,7.86861720881542
30,15,10,1,6,1,"trapezoid",2,7.0386286377744,6.13306508053725,9.01309418097943
30,16,10,1,6,1,"trapezoid",2,8.28655904704308,5.94723996607563,10.0255823149721
30,17,10,1,6,1,"trapezoid",2,10.7942618122727,8.11503248913395,8.00465769493139
30,18,10,1,6,1,"trapezoid",2,15.774643848565,12.0183890039075,7.70808688085607
30,19,10,1,6,1,"trapezoid",2,8.45107399979385,7.69629290617241,9.33169680233027
30,20,10,1,6,1,"trapezoid",2,13.3880990817238,9.90684476449467,7.15019802170303
30,21,10,1,6,1,"trapezoid",2,12.6621499839554,8.50029670812217,9.60332703120674
30,22,10,1,6,1,"trapezoid",2,11.5437939195432,8.30375799717913,7.82361614664763
30,23,10,1,6,1,"trapezoid",2,10.7801493742461,8.920155318032,9.90332078880367
30,24,10,1,6,1,"trapezoid",2,9.25938610329105,9.51539748068969,9.42864975054275
30,25,10,1,6,1,"trapezoid",2,10.198796156455,7.98056386050636,9.84841713720138
30,26,10,1,6,1,"trapezoid",2,13.9964062196488,9.20038578560873,8.84374753075744
30,27,10,1,6,1,"trapezoid",2,18.4668025629472,13.786583094081,9.19045602146263
30,28,10,1,6,1,"trapezoid",2,8.69087704417621,8.44017141069508,9.56991600796163
30,29,10,1,6,1,"trapezoid",2,9.38130323812224,8.74814361424092,9.14719848690197
30,30,10,1,6,1,"trapezoid",2,13.8490140939077,9.17351727345629,9.29386098775761
30,31,10,1,6,1,"trapezoid",2,10.330699608228,9.68242698105677,10.6346969889223
30,32,10,1,6,1,"trapezoid",2,9.13951681641586,8.5427319381795,10.7221371699524
30,33,10,1,6,1,"trapezoid",2,10.8077516743488,10.9046304988288,10.92736051835
30,34,10,1,6,1,"trapezoid",2,8.90521528242433,9.4255226590543,9.27572488560758
30,35,10,1,6,1,"trapezoid",2,14.5208537962492,10.5467165746129,10.8093953054382
30,36,10,1,6,1,"trapezoid",2,13.0435802609814,9.59065510679986,9.91260385076436
30,37,10,1,6,1,"trapezoid",2,9.98220766692251,10.1159996588074,9.20526933954033
30,38,10,1,6,1,"trapezoid",2,7.66873729857099,6.93771577436713,10.0037103095432
30,39,10,1,6,1,"trapezoid",2,11.905089109464,9.02185945433241,9.76163127304229
30,40,10,1,6,1,"trapezoid",2,8.53571127425183,6.09528503589018,8.86431715488846
30,41,10,1,6,1,"trapezoid",2,13.1727161774629,8.05163712924918,7.55036577654739
30,42,10,1,6,1,"trapezoid",2,16.055910626495,10.3946426600427,6.91562595976451
30,43,10,1,6,1,"trapezoid",2,10.5736227047772,5.9684459937008,8.13061296401645
30,44,10,1,6,1,"trapezoid",2,10.5756921517735,8.89768842554247,7.09177074909381
30,45,10,1,6,1,"trapezoid",2,21.1627409036794,16.3377794852756,9.31247835320152
30,46,10,1,6,1,"trapezoid",2,8.83579194560577,7.21558874775769,9.1734453226391
30,47,10,1,6,1,"trapezoid",2,8.43230770382083,5.79969358125967,8.09821717962617
30,48,10,1,6,1,"trapezoid",2,21.005849359308,16.4556385931057,7.40702098217097
30,49,10,1,6,1,"trapezoid",2,11.1091304595097,8.00882746118736,8.97903319803354
30,50,10,1,6,1,"trapezoid",2,8.3661982313896,7.45267458481918,9.61721000982945
30,51,10,1,6,1,"trapezoid",2,18.139591429137,14.6867011723485,10.3948219413126
30,52,10,1,6,1,"trapezoid",2,10.7123077659789,7.93079811997458,8.18432374630842
30,53,10,1,6,1,"trapezoid",2,6.93524244940949,6.53946179675586,8.84297842287294
30,54,10,1,6,1,"trapezoid",2,14.0590635575467,8.58502619345759,10.0971974861295
30,55,10,1,6,1,"trapezoid",2,18.9140343304809,14.6184037776726,9.15818047468728
30,56,10,1,6,1,"trapezoid",2,10.4523654931072,10.3198824811038,10.8282520696907
30,57,10,1,6,1,"trapezoid",2,20.1072348987733,14.1144921192187,6.02366538011469
30,58,10,1,6,1,"trapezoid",2,5.96513394987261,5.92979216925256,9.21050094932762
30,59,10,1,6,1,"trapezoid",2,11.2339633905917,8.22304659048372,8.81896098320118
30,60,10,1,6,1,"trapezoid",2,12.1619279155351,8.80211624813082,10.0483599363892
30,61,10,1,6,1,"trapezoid",2,9.73078749752827,9.32047696745365,9.48033541727073
30,62,10,1,6,1,"trapezoid",2,19.3269199857331,13.6891983866064,8.79496111897964
30,63,10,1,6,1,"trapezoid",2,7.0191206543974,6.02026309118472,7.47974793482781
30,64,10,1,6,1,"trapezoid",2,13.710922648187,10.2951249350831,9.42936281586145
30,65,10,1,6,1,"trapezoid",2,21.3223618532098,15.3121974861619,9.3004774605345
30,66,10,1,6,1,"trapezoid",2,8.94144758236842,8.87947029751657,9.87965774754558
30,67,10,1,6,1,"trapezoid",2,7.93238500075065,6.0818008117956,9.05559896319074
30,68,10,1,6,1,"trapezoid",2,7.26779623913271,6.84796225529922,9.43145269992683
30,69,10,1,6,1,"trapezoid",2,9.8702734838042,7.09236408433491,9.80734755532818
30,70,10,1,6,1,"trapezoid",2,10.0171879172185,9.72771873530116,10.5932924389307
30,71,10,1,6,1,"trapezoid",2,10.1290427703482,10.3328180478966,9.77582383903607
30,72,10,1,6,1,"trapezoid",2,11.7476134513725,8.58477177480855,8.87588269553855
30,73,10,1,6,1,"trapezoid",2,16.7122622885869,14.4274762489997,9.4370696828089
30,74,10,1,6,1,"trapezoid",2,8.10453653728532,6.05186082882669,8.70687406811335
30,75,10,1,6,1,"trapezoid",2,10.260549876494,8.38620919232053,10.3607238902167
30,76,10,1,6,1,"trapezoid",2,9.18638857649859,8.56950322071963,10.1072913626734
30,77,10,1,6,1,"trapezoid",2,11.3627646020417,8.31149161647288,8.16816801949804
30,78,10,1,6,1,"trapezoid",2,10.0795011378764,6.94649068614189,7.42521902203531
30,79,10,1,6,1,"trapezoid",2,12.5615120516722,8.9648643752893,8.91644139445106
30,80,10,1,6,1,"trapezoid",2,9.97125389347019,10.1390679089325,9.95602769554694
30,81,10,1,6,1,"trapezoid",2,8.61023504043447,6.3367340407249,9.62288289076459
30,82,10,1,6,1,"trapezoid",2,9.15577151984309,8.16523540793781,9.19704036925208
30,83,10,1,6,1,"trapezoid",2,11.1381562026905,8.05696927212077,8.52260852292355
30,84,10,1,6,1,"trapezoid",2,7.2234450301313,5.7902644519989,9.4635131842236
30,85,10,1,6,1,"trapezoid",2,25.7986055610452,15.4663006341587,7.3726804991041
30,86,10,1,6,1,"trapezoid",2,10.7685713190242,10.4139764033447,10.8752134830492
30,87,10,1,6,1,"trapezoid",2,15.9184260841164,10.1405023160356,7.46675440604347
30,88,10,1,6,1,"trapezoid",2,22.9637048007559,16.6835956773105,9.29947661761743
30,89,10,1,6,1,"trapezoid",2,20.7741434885113,13.8292374828119,9.00705564658771
30,90,10,1,6,1,"trapezoid",2,14.1536282129081,9.82069627469196,9.8111959901548
30,91,10,1,6,1,"trapezoid",2,18.4107845694203,11.4542034150075,8.23108304605609
30,92,10,1,6,1,"trapezoid",2,13.4212555075076,10.0705860114972,9.7871521740958
30,93,10,1,6,1,"trapezoid",2,5.59628692130282,5.53264658910176,9.00882347216929
30,94,10,1,6,1,"trapezoid",2,12.3128449249149,7.83034371941748,8.15912497932705
30,95,10,1,6,1,"trapezoid",2,14.4664964691624,10.6363028051964,7.04956713838543
30,96,10,1,6,1,"trapezoid",2,14.3882003294887,10.4598296652606,7.66682977879142
30,97,10,1,6,1,"trapezoid",2,12.8936110230101,11.0031051308434,7.73077863908907
30,98,10,1,6,1,"trapezoid",2,8.75581991336246,8.58950828096808,9.95518294184464
30,99,10,1,6,1,"trapezoid",2,7.11590522964963,6.86176237921416,8.76606506838752
30,100,10,1,6,1,"trapezoid",2,10.3920103558364,10.099581804246,10.8690079562687
30,1,10,1,8,1,"trapezoid",2,7.87667751147074,7.24085257154747,12.4319566379592
30,2,10,1,8,1,"trapezoid",2,17.0904554627936,12.1276561156798,12.4913019221718
30,3,10,1,8,1,"trapezoid",2,9.91975003931498,9.3860376587945,13.1862387734409
30,4,10,1,8,1,"trapezoid",2,13.2636883244168,12.890391639757,13.4536177458249
30,5,10,1,8,1,"trapezoid",2,11.5621480186272,10.0687919842957,12.5842874611493
30,6,10,1,8,1,"trapezoid",2,15.6438027572492,11.9620596992239,13.0700308623714
30,7,10,1,8,1,"trapezoid",2,24.0512483429717,19.480652970622,12.1924680221909
30,8,10,1,8,1,"trapezoid",2,12.9669690136207,10.9075891103338,11.7768172191672
30,9,10,1,8,1,"trapezoid",2,20.5088654017845,16.4106411923346,13.430985129443
30,10,10,1,8,1,"trapezoid",2,11.9597189763067,11.6031351899018,13.6217941033293
30,11,10,1,8,1,"trapezoid",2,12.5506546257781,12.3636534914551,13.6472959370581
30,12,10,1,8,1,"trapezoid",2,12.5302826208964,11.6178584664311,13.6451096478257
30,13,10,1,8,1,"trapezoid",2,12.6106829479915,12.2293473740776,13.4905061990898
30,14,10,1,8,1,"trapezoid",2,10.4425884181371,8.0788450840227,10.693319377533
30,15,10,1,8,1,"trapezoid",2,9.06728831637667,8.27251924997024,11.3314250435862
30,16,10,1,8,1,"trapezoid",2,19.6363691196936,12.8661494046311,10.5769416082048
30,17,10,1,8,1,"trapezoid",2,9.14794758863704,8.04773089129613,11.4361360074228
30,18,10,1,8,1,"trapezoid",2,41.8580355040698,33.9097045367058,10.7074237491518
30,19,10,1,8,1,"trapezoid",2,10.6234168799955,9.47656435605383,11.7716567024138
30,20,10,1,8,1,"trapezoid",2,10.4321367865291,8.61394985896371,11.839493774061
30,21,10,1,8,1,"trapezoid",2,13.1338687782071,9.07197517604058,11.4384393363894
30,22,10,1,8,1,"trapezoid",2,15.0499724437602,11.5721684121765,11.5929777541651
30,23,10,1,8,1,"trapezoid",2,12.2268719847501,11.9994148472486,12.9688786641411
30,24,10,1,8,1,"trapezoid",2,11.9406406583697,11.0469983316994,13.4217453125575
30,25,10,1,8,1,"trapezoid",2,13.0056348981227,12.7910201809171,14.0612505100057
30,26,10,1,8,1,"trapezoid",2,18.7425788575544,13.8167154164452,11.6907668651553
30,27,10,1,8,1,"trapezoid",2,18.3809829547855,12.9565774621872,12.2967186134653
30,28,10,1,8,1,"trapezoid",2,19.9608023356171,16.393993112535,13.2870138006712
30,29,10,1,8,1,"trapezoid",2,14.9805080389459,12.5538882587736,13.3930106412406
30,30,10,1,8,1,"trapezoid",2,11.3715611521772,10.957034385168,12.6029049600638
30,31,10,1,8,1,"trapezoid",2,11.2498645015184,9.43829025427586,12.9023059396983
30,32,10,1,8,1,"trapezoid",2,11.9823138058893,11.5702523777645,14.3034040415092
30,33,10,1,8,1,"trapezoid",2,13.7816975321251,13.667974615678,14.288320744126
30,34,10,1,8,1,"trapezoid",2,9.05928246464175,8.19333964713917,12.2602170170055
30,35,10,1,8,1,"trapezoid",2,18.8938817906218,13.4400650131651,13.8453192787635
30,36,10,1,8,1,"trapezoid",2,8.45259310895257,8.57014176462887,12.2464855828055
30,37,10,1,8,1,"trapezoid",2,17.8079698238823,14.6549913249874,13.4986118503447
30,38,10,1,8,1,"trapezoid",2,13.7614339246093,13.6084318156038,14.0313642420836
30,39,10,1,8,1,"trapezoid",2,14.6953271636113,11.314661838341,13.3443593683948
30,40,10,1,8,1,"trapezoid",2,16.2219077305819,14.2023913676403,12.4295653912063
30,41,10,1,8,1,"trapezoid",2,15.0409183611789,10.5576490899246,11.4791302450613
30,42,10,1,8,1,"trapezoid",2,21.3974741664847,12.5938842442715,13.5240082378036
30,43,10,1,8,1,"trapezoid",2,10.6679753731401,10.3471240596737,13.4878752506451
30,44,10,1,8,1,"trapezoid",2,12.6446198315281,11.8999682082098,12.0482210115277
30,45,10,1,8,1,"trapezoid",2,12.0972463238269,9.45055860062995,10.1483746314727
30,46,10,1,8,1,"trapezoid",2,9.60715299409194,7.35899536971033,11.8184975537775
30,47,10,1,8,1,"trapezoid",2,13.4314594606367,10.5371956995242,11.465189683862
30,48,10,1,8,1,"trapezoid",2,24.2240775721297,18.64600929186,12.8097422161394
30,49,10,1,8,1,"trapezoid",2,12.9838310107579,9.83391469349693,10.549878442748
30,50,10,1,8,1,"trapezoid",2,12.4612524345135,12.6445380197695,13.7652875334219
30,51,10,1,8,1,"trapezoid",2,12.6435630317489,8.79385709729001,11.9093484460701
30,52,10,1,8,1,"trapezoid",2,22.2100687724436,16.9395629134505,14.287439559292
30,53,10,1,8,1,"trapezoid",2,9.00414076685584,7.39248205052643,11.4741881587892
30,54,10,1,8,1,"trapezoid",2,18.7246434345244,14.0451787054322,10.5745082368662
30,55,10,1,8,1,"trapezoid",2,21.5917818963164,17.1462063544922,12.5159425047752
30,56,10,1,8,1,"trapezoid",2,11.2018832403123,11.2481736930519,13.8886548999574
30,57,10,1,8,1,"trapezoid",2,20.0261431717244,15.8946332201593,12.6518953032453
30,58,10,1,8,1,"trapezoid",2,10.8011547211399,10.9923775984368,13.0990589619896
30,59,10,1,8,1,"trapezoid",2,13.9966943923057,9.43890384093091,11.0046518583496
30,60,10,1,8,1,"trapezoid",2,12.9938425545163,13.0867290370071,12.7793136547795
30,61,10,1,8,1,"trapezoid",2,11.292744403717,10.1923842908139,13.402432797802
30,62,10,1,8,1,"trapezoid",2,15.3307667972059,11.5265569986263,12.6319380112593
30,63,10,1,8,1,"trapezoid",2,10.9805798056393,10.7302651034121,11.3763820217098
30,64,10,1,8,1,"trapezoid",2,12.2712160271194,12.0482011340486,11.0395929879709
30,65,10,1,8,1,"trapezoid",2,27.0053717409232,17.8694929750387,9.92425789574389
30,66,10,1,8,1,"trapezoid",2,10.3532269630367,8.83359037880293,12.000941270694
30,67,10,1,8,1,"trapezoid",2,10.8810821923107,9.72253047168603,12.8827007022621
30,68,10,1,8,1,"trapezoid",2,10.9649204697642,9.76166806999832,13.4159853094627
30,69,10,1,8,1,"trapezoid",2,16.1494779004585,11.6041169482405,13.3030541902544
30,70,10,1,8,1,"trapezoid",2,12.9216734182653,12.3699577243599,13.9755153402338
30,71,10,1,8,1,"trapezoid",2,12.8703679983228,10.6660389833298,12.3780903706555
30,72,10,1,8,1,"trapezoid",2,10.861679197711,9.77306497426914,13.4552169015337
30,73,10,1,8,1,"trapezoid",2,18.0174603456229,12.8084673268005,10.6862193146169
30,74,10,1,8,1,"trapezoid",2,16.8391550608954,11.956987892855,11.2467961486363
30,75,10,1,8,1,"trapezoid",2,15.7010972700727,11.4812293976234,13.2958183526325
30,76,10,1,8,1,"trapezoid",2,12.3855926130223,12.0070860107794,13.4524549062934
30,77,10,1,8,1,"trapezoid",2,12.6972388725521,9.42609324335532,10.6486423243243
30,78,10,1,8,1,"trapezoid",2,12.8723733718647,10.9644277117745,12.4809116751724
30,79,10,1,8,1,"trapezoid",2,15.5528081799746,13.5757711856092,12.0814940669758
30,80,10,1,8,1,"trapezoid",2,13.9239591339647,11.1469681257066,13.1372097533016
30,81,10,1,8,1,"trapezoid",2,12.1989299100817,11.6265576266634,13.6517678156014
30,82,10,1,8,1,"trapezoid",2,12.2464845871047,12.3126897145839,13.3387437056063
30,83,10,1,8,1,"trapezoid",2,11.2930995105865,7.83373911650917,11.050434041581
30,84,10,1,8,1,"trapezoid",2,11.1406694830994,9.52100373413737,13.1257013966246
30,85,10,1,8,1,"trapezoid",2,13.049580382674,12.6993214842987,13.339985117114
30,86,10,1,8,1,"trapezoid",2,12.632800253169,11.4689169679165,13.8617317519506
30,87,10,1,8,1,"trapezoid",2,11.0671855217715,7.90496340032755,11.046234245995
30,88,10,1,8,1,"trapezoid",2,16.2333829411336,11.068160022421,12.5621344615603
30,89,10,1,8,1,"trapezoid",2,28.4175090178501,23.4042802488183,9.64291157496973
30,90,10,1,8,1,"trapezoid",2,11.3732650224748,11.2651963017602,12.5273516659595
30,91,10,1,8,1,"trapezoid",2,24.1463078856728,18.5973970808967,13.4815477542806
30,92,10,1,8,1,"trapezoid",2,15.9754896605442,11.1515162974542,13.0040935813296
30,93,10,1,8,1,"trapezoid",2,12.145473544433,9.93352217626701,11.7623755522939
30,94,10,1,8,1,"trapezoid",2,18.1694300408439,15.1854725843513,11.8342610886729
30,95,10,1,8,1,"trapezoid",2,13.5710926278262,9.81589684485064,10.4997590670874
30,96,10,1,8,1,"trapezoid",2,10.7564783759587,7.95196983494823,9.70946633886717
30,97,10,1,8,1,"trapezoid",2,18.0167844439252,12.3874179399673,10.6813415482621
30,98,10,1,8,1,"trapezoid",2,11.0129709344467,9.6945143127294,13.2605796778719
30,99,10,1,8,1,"trapezoid",2,12.5809229779106,11.8260476900536,13.7709503841559
30,100,10,1,8,1,"trapezoid",2,12.8165298073009,12.6995095712663,14.0927303649819
30,1,10,1,10,1,"trapezoid",2,15.8715861596187,15.4206926528888,16.7065493310518
30,2,10,1,10,1,"trapezoid",2,23.9301202050336,18.0427375835816,15.6985744913138
30,3,10,1,10,1,"trapezoid",2,11.7913650428873,10.7151732348415,15.7041029651793
30,4,10,1,10,1,"trapezoid",2,11.2951053620151,11.3359942578318,14.4616718255272
30,5,10,1,10,1,"trapezoid",2,14.3885042108376,11.3902171656968,15.4267220222035
30,6,10,1,10,1,"trapezoid",2,13.5996200491716,13.3569608556002,16.1905791908551
30,7,10,1,10,1,"trapezoid",2,20.2331053223311,14.8067043372626,13.1906145538946
30,8,10,1,10,1,"trapezoid",2,15.7185543617479,11.8725426258943,13.342465734994
30,9,10,1,10,1,"trapezoid",2,13.7850396038047,12.7001319289306,15.8359468406511
30,10,10,1,10,1,"trapezoid",2,14.0161990717389,12.7032706289352,16.4115147092099
30,11,10,1,10,1,"trapezoid",2,15.2124120949557,14.4855411471163,16.7609385403297
30,12,10,1,10,1,"trapezoid",2,13.3727372601721,11.8334908933809,15.438293692745
30,13,10,1,10,1,"trapezoid",2,16.0148322601593,16.2170389273196,16.4251982519888
30,14,10,1,10,1,"trapezoid",2,30.2092646885843,22.9151329752712,16.2185461048253
30,15,10,1,10,1,"trapezoid",2,16.03880161453,13.2262035468046,16.1102248446126
30,16,10,1,10,1,"trapezoid",2,16.3132470846352,12.7582381454137,15.9421090219236
30,17,10,1,10,1,"trapezoid",2,14.1478483107341,13.9393046371824,16.0755814220053
30,18,10,1,10,1,"trapezoid",2,19.8732549748706,16.5003344133774,14.2302638539864
30,19,10,1,10,1,"trapezoid",2,17.6675762300238,13.9628426198827,15.4952717113299
30,20,10,1,10,1,"trapezoid",2,16.9091330822615,16.5287257912052,16.7956721367018
30,21,10,1,10,1,"trapezoid",2,15.5865038395438,14.72181767984,15.9049202855439
30,22,10,1,10,1,"trapezoid",2,9.62463225190891,8.357372302725,14.5034343671718
30,23,10,1,10,1,"trapezoid",2,14.4789346783812,13.3073679276715,16.8057958732014
30,24,10,1,10,1,"trapezoid",2,15.4676639274539,12.2869238695659,14.9407861587103
30,25,10,1,10,1,"trapezoid",2,14.808666691625,13.4685994609644,15.2429233992601
30,26,10,1,10,1,"trapezoid",2,13.8219494397434,13.0196240630124,14.9384663844877
30,27,10,1,10,1,"trapezoid",2,28.5111008002473,23.9987553101992,12.5701430676133
30,28,10,1,10,1,"trapezoid",2,16.1857122806231,11.9303951653842,15.3732057989899
30,29,10,1,10,1,"trapezoid",2,18.7009347499894,13.6567787159638,16.3225107357302
30,30,10,1,10,1,"trapezoid",2,28.7499443961742,20.7770928316886,13.7457435804679
30,31,10,1,10,1,"trapezoid",2,14.7874151712786,13.9509244619468,15.32520138205
30,32,10,1,10,1,"trapezoid",2,15.4908741754794,14.9791386472768,17.0282290548106
30,33,10,1,10,1,"trapezoid",2,14.7819629749426,14.1679012130663,15.8800860273906
30,34,10,1,10,1,"trapezoid",2,13.4060371039786,13.037622895427,15.8462823378169
30,35,10,1,10,1,"trapezoid",2,22.5122198163211,16.4208941112281,15.5101268029955
30,36,10,1,10,1,"trapezoid",2,11.6800921509213,9.00121667956884,14.037760524415
30,37,10,1,10,1,"trapezoid",2,16.3210540502484,13.1033396342257,15.8074049239954
30,38,10,1,10,1,"trapezoid",2,12.683879350319,11.7906732675144,15.4713296958837
30,39,10,1,10,1,"trapezoid",2,14.2320374129841,13.5223438528784,16.0039612637231
30,40,10,1,10,1,"trapezoid",2,23.7588440223177,19.3079647586083,15.7073416854662
30,41,10,1,10,1,"trapezoid",2,10.1984602684,8.20907764262669,14.121544498639
30,42,10,1,10,1,"trapezoid",2,15.0223792231223,10.4938788989127,13.4471613650391
30,43,10,1,10,1,"trapezoid",2,22.5563591830461,18.9285261298601,15.0402850325496
30,44,10,1,10,1,"trapezoid",2,14.7616234545323,10.5586677847109,12.8895418676572
30,45,10,1,10,1,"trapezoid",2,13.6571174616687,12.6330044809224,15.9839592617121
30,46,10,1,10,1,"trapezoid",2,13.727731058486,13.1462436519718,15.1569891415004
30,47,10,1,10,1,"trapezoid",2,14.6418967912481,13.786527333269,16.5613731906608
30,48,10,1,10,1,"trapezoid",2,31.6520073218039,23.3217633689438,10.7080408232548
30,49,10,1,10,1,"trapezoid",2,18.2177675552713,14.69501396799,16.2097314735149
30,50,10,1,10,1,"trapezoid",2,12.7960545327351,12.5043264224528,14.3760796522621
30,51,10,1,10,1,"trapezoid",2,15.0059325918324,10.1813726996387,15.2187217264986
30,52,10,1,10,1,"trapezoid",2,25.2371958721584,19.4313849667087,16.0746502633792
30,53,10,1,10,1,"trapezoid",2,14.9126552998916,14.4360139751929,16.3862708906638
30,54,10,1,10,1,"trapezoid",2,22.2044171014699,12.8984578771285,12.3091077573451
30,55,10,1,10,1,"trapezoid",2,14.7648972900791,14.8489715680589,15.4448758008486
30,56,10,1,10,1,"trapezoid",2,14.4107921835053,13.8604858706457,16.8220915438808
30,57,10,1,10,1,"trapezoid",2,23.2281982313852,18.1790332481511,13.8145475260064
30,58,10,1,10,1,"trapezoid",2,12.6045631071701,10.9807753930096,15.0158539530931
30,59,10,1,10,1,"trapezoid",2,18.5441688240052,15.1965160156211,13.1811027248957
30,60,10,1,10,1,"trapezoid",2,15.1570244565628,14.858650453625,15.9353200741905
30,61,10,1,10,1,"trapezoid",2,11.9639446992413,11.3548525414574,15.4379304913862
30,62,10,1,10,1,"trapezoid",2,25.3495456715503,18.8626435013605,16.8705410480448
30,63,10,1,10,1,"trapezoid",2,12.0302788098642,9.94784187415132,15.9275792603697
30,64,10,1,10,1,"trapezoid",2,22.4287072234869,13.9758749493304,14.2937049207738
30,65,10,1,10,1,"trapezoid",2,26.7582122893418,20.7877897163648,15.284490454762
30,66,10,1,10,1,"trapezoid",2,14.4123814602115,13.9255431759058,16.4061123378791
30,67,10,1,10,1,"trapezoid",2,10.9805730913297,10.453351835303,15.2900293017529
30,68,10,1,10,1,"trapezoid",2,12.055083516439,11.9937983309984,15.9729935020272
30,69,10,1,10,1,"trapezoid",2,12.7420332545195,11.9110628660255,15.1430272221552
30,70,10,1,10,1,"trapezoid",2,12.0902274596357,11.0762607345424,15.9919668633742
30,71,10,1,10,1,"trapezoid",2,15.4490072701881,15.474919223619,16.1964213460051
30,72,10,1,10,1,"trapezoid",2,13.8254922778562,13.2455381644253,17.0215829863955
30,73,10,1,10,1,"trapezoid",2,15.4544953717272,12.3591719786157,13.8178096042781
30,74,10,1,10,1,"trapezoid",2,14.8076755829477,11.2919918370277,14.4385274766781
30,75,10,1,10,1,"trapezoid",2,13.4882619680791,12.5198922860179,16.2498321700978
30,76,10,1,10,1,"trapezoid",2,15.542915073115,15.2861588319583,17.1455307183226
30,77,10,1,10,1,"trapezoid",2,13.4740529883368,10.8679906940699,15.3047294986321
