"GridSize","seed","alpha","lambda","beta","type","SNorm","SNormTapered","SNormSeparTapered","L1Selected","L2Selected"
50,41,1,2,0,"trapezoid",28.194153845519,6.31900293781083,2.74832052176658,6,5
50,42,1,2,0,"trapezoid",32.0576521429721,13.6495931661148,5.15313926575926,7,12
50,43,1,2,0,"trapezoid",18.1684006686625,4.83496925656551,3.45686761090798,9,5
50,44,1,2,0,"trapezoid",24.0956054801856,7.16676129330994,3.56579108534429,6,7
50,45,1,2,0,"trapezoid",18.9799795690377,4.82942861717944,2.75367508685104,5,7
50,46,1,2,0,"trapezoid",19.3812219030866,4.07545067176309,0.984331495898666,6,6
50,47,1,2,0,"trapezoid",17.7943381574785,4.73225029720068,3.48646971364777,5,5
50,48,1,2,0,"trapezoid",28.1598315554084,12.3822185523131,3.04950756517918,7,6
50,49,1,2,0,"trapezoid",26.2335034018576,7.97889398918352,5.70573112288611,6,7
50,50,1,2,0,"trapezoid",12.9940528746944,7.12126438382286,5.01175773526147,4,5
50,51,1,2,0,"trapezoid",15.7356426524925,2.85564145047825,1.4348314752488,6,6
50,52,1,2,0,"trapezoid",21.6257755229857,3.90380345170581,2.44568188148881,6,6
50,53,1,2,0,"trapezoid",11.825480265359,4.72430603311346,3.11278966360217,7,5
50,54,1,2,0,"trapezoid",20.7433718070016,4.50269402368152,1.34581723427754,6,5
50,55,1,2,0,"trapezoid",10.8160148568275,2.68579886145319,3.18918607629099,6,5
50,56,1,2,0,"trapezoid",14.394917781047,11.0620518753949,7.87095382716765,5,4
50,57,1,2,0,"trapezoid",48.6915726406733,18.1885544188218,10.2318484886716,6,7
50,58,1,2,0,"trapezoid",12.0193717738374,3.87243154138512,4.71119296675521,5,6
50,59,1,2,0,"trapezoid",11.7306944149378,4.75167571105514,4.47879935623117,5,6
50,60,1,2,0,"trapezoid",14.8111281412668,6.66462248783402,3.58121917452465,5,6
50,61,1,2,0,"trapezoid",12.7649954416929,2.76363675952858,3.03206694078644,5,6
50,62,1,2,0,"trapezoid",12.6123933382275,2.81758397216164,2.57344220985856,4,6
50,63,1,2,0,"trapezoid",16.2648737475407,2.44966353230255,1.3508994654298,6,5
50,64,1,2,0,"trapezoid",17.7668146087623,3.67308448748665,0.904886068662363,6,5
50,65,1,2,0,"trapezoid",51.9019390028656,11.773008173177,5.04456554363881,7,5
50,66,1,2,0,"trapezoid",13.1946439148261,7.29911731706791,6.07725505205508,4,5
50,67,1,2,0,"trapezoid",13.3145098045771,5.04504394080341,4.34988027981957,5,5
50,68,1,2,0,"trapezoid",14.2444363445786,9.42853497034562,5.63530123432006,7,4
50,69,1,2,0,"trapezoid",15.7178526503334,5.07155301890085,3.9748492473992,6,6
50,70,1,2,0,"trapezoid",12.3615393792929,7.25677052687834,7.69432421549891,5,4
50,71,1,2,0,"trapezoid",15.8944316326385,6.37500422889065,4.30682427556343,5,5
50,72,1,2,0,"trapezoid",15.5837156593694,6.04672798559209,2.66490248623106,5,5
50,73,1,2,0,"trapezoid",25.7426387756938,7.18853941261366,3.66000766885871,7,5
50,74,1,2,0,"trapezoid",16.5001184597786,8.19403330792339,2.44233102539276,9,8
50,75,1,2,0,"trapezoid",29.3003511412389,8.47524037853401,6.15331761717701,6,11
50,76,1,2,0,"trapezoid",14.6444188631479,9.62078890472987,8.20789750558598,4,6
50,77,1,2,0,"trapezoid",20.6380125812869,2.57506479878917,1.55031052968335,6,5
50,78,1,2,0,"trapezoid",19.0953276666905,4.19585918231921,1.76570711184209,6,4
50,79,1,2,0,"trapezoid",38.3616419350993,4.70788446646526,3.76051391494355,5,6
50,80,1,2,0,"trapezoid",16.4739667124903,8.51775880639707,4.31831861079754,5,5
50,81,1,2,0,"trapezoid",18.5434343687135,6.58541853650629,5.52457070258093,4,7
50,82,1,2,0,"trapezoid",11.4011753257172,6.62846634550025,5.65620677347562,6,5
50,83,1,2,0,"trapezoid",14.2799554830421,4.64745891919264,1.96798862471635,5,5
50,84,1,2,0,"trapezoid",29.6583872300769,3.76169717898235,4.95022464172561,6,6
50,85,1,2,0,"trapezoid",25.3242111298333,9.09151927507194,1.94809191925567,6,9
50,86,1,2,0,"trapezoid",15.7324425257157,9.19114264392358,8.52964869252303,5,8
50,87,1,2,0,"trapezoid",18.8231370567118,5.96862934084028,1.96267780188919,6,6
50,88,1,2,0,"trapezoid",28.3939188324161,5.60048760000149,2.11469504348204,10,7
50,89,1,2,0,"trapezoid",24.092718316744,5.69129840987451,4.57662481978945,8,5
50,90,1,2,0,"trapezoid",10.8331281277882,4.88886166544128,4.31237198749146,5,5
50,91,1,2,0,"trapezoid",23.0182354264256,6.76089715060016,4.19388566715613,5,6
50,92,1,2,0,"trapezoid",17.48664898235,4.34776229713228,1.67067538658176,6,7
50,93,1,2,0,"trapezoid",14.3629620329314,2.77222163029992,3.16799859979006,5,5
50,94,1,2,0,"trapezoid",17.8976287227643,2.6059310349465,2.91688917302097,5,6
50,95,1,2,0,"trapezoid",24.338304792579,6.3163329185344,2.04009677239656,6,7
50,96,1,2,0,"trapezoid",24.3677778505304,7.40116413634614,3.51269756834319,6,5
50,97,1,2,0,"trapezoid",26.5658676299749,5.73974956768976,3.90139372131813,6,9
50,98,1,2,0,"trapezoid",34.3151771385994,11.3388872996702,5.05670355842636,7,10
50,99,1,2,0,"trapezoid",43.4935896613632,15.3543582504374,6.15314907678692,14,7
50,100,1,2,0,"trapezoid",15.1938915377986,13.0171970973288,8.59793872916681,9,4
50,1,1,4,0,"trapezoid",50.2640514298205,43.8611596499046,34.1992777587364,17,11
50,2,1,4,0,"trapezoid",28.5351156258636,16.7653736378043,8.60823870484339,12,9
50,3,1,4,0,"trapezoid",52.8953339094294,39.6966040765218,38.1367842986856,8,6
50,4,1,4,0,"trapezoid",33.7770670896863,21.4602451130663,23.8028466298177,9,16
50,5,1,4,0,"trapezoid",55.7518797393502,32.0518083744018,16.9750998507608,9,19
50,6,1,4,0,"trapezoid",39.8015311782209,26.7010493170326,18.2476231968596,10,8
50,7,1,4,0,"trapezoid",51.2234378343323,23.4052365556255,11.529223946766,10,13
50,8,1,4,0,"trapezoid",66.662172310453,32.7443784262847,14.7236416307775,7,10
50,9,1,4,0,"trapezoid",58.279152574418,34.4407069292443,25.4976101524445,7,13
50,10,1,4,0,"trapezoid",37.1269329514778,33.061964607762,29.3669936694957,10,7
50,11,1,4,0,"trapezoid",41.5021749587768,21.8816661225859,23.8468975411473,7,13
50,12,1,4,0,"trapezoid",33.4706682045991,21.3345823017156,28.2022089163112,10,12
50,13,1,4,0,"trapezoid",35.9410086789646,19.3423550009236,20.4950350616126,14,7
50,14,1,4,0,"trapezoid",79.7019834180394,38.0666538572718,15.7416926503937,22,11
50,15,1,4,0,"trapezoid",31.3649576765332,25.7709724579423,22.0606392329288,9,19
50,16,1,4,0,"trapezoid",40.4639544229138,28.6213415778862,17.6598758171,9,16
50,17,1,4,0,"trapezoid",52.6093051124566,38.1239846047306,26.6442858570741,8,6
50,18,1,4,0,"trapezoid",80.1897169456,25.2011044682173,22.6668837321786,11,12
50,19,1,4,0,"trapezoid",51.6447937709373,46.9273273862421,35.568262010671,10,9
50,20,1,4,0,"trapezoid",79.603653637023,36.976117017386,13.2016034442641,10,16
50,21,1,4,0,"trapezoid",77.627980276956,22.5611596665512,8.28994381262451,11,11
50,22,1,4,0,"trapezoid",56.2039660587226,24.0747680878534,11.0009302788622,16,9
50,23,1,4,0,"trapezoid",34.3097440017439,20.2739647464045,25.7090926313246,21,8
50,24,1,4,0,"trapezoid",52.0783224373024,45.4690452532815,38.5853294797105,7,7
50,25,1,4,0,"trapezoid",41.2323114545224,20.4688735344941,14.2558334201086,12,8
50,26,1,4,0,"trapezoid",42.2634971379143,39.5561569111498,18.3863040356098,10,10
50,27,1,4,0,"trapezoid",51.6839180792686,18.6660716366632,16.2964282198479,8,10
50,28,1,4,0,"trapezoid",33.6719585694358,16.772506052169,12.2145696114915,12,15
50,29,1,4,0,"trapezoid",47.4713160565746,13.1816951021838,11.531582643743,7,11
50,30,1,4,0,"trapezoid",48.8443423281876,22.0266081120638,15.663873284754,7,15
50,31,1,4,0,"trapezoid",40.3629999174515,20.695981620524,18.3923676491128,11,18
50,32,1,4,0,"trapezoid",42.2668150121264,37.0028218314396,40.9706220542046,7,13
50,33,1,4,0,"trapezoid",36.7849206850733,24.9055625470204,25.5986189339958,12,10
50,34,1,4,0,"trapezoid",40.2986062085504,35.4660219944223,29.6530401783092,9,6
50,35,1,4,0,"trapezoid",41.8864827164468,23.6457011405944,13.4092347193,9,10
50,36,1,4,0,"trapezoid",37.4851018943822,25.7474350193291,23.7308037799881,7,14
50,37,1,4,0,"trapezoid",47.1699285872255,47.3214808306661,32.785454140691,7,20
50,38,1,4,0,"trapezoid",36.9207335956716,27.08479046992,28.183261759912,15,9
50,39,1,4,0,"trapezoid",39.2784503625702,39.1106797757933,38.3005178626532,9,6
50,40,1,4,0,"trapezoid",49.904067353246,28.2419391605862,18.5984842219032,7,9
50,41,1,4,0,"trapezoid",46.0086049280573,34.4462890101683,6.71472525322203,10,16
50,42,1,4,0,"trapezoid",57.9731429049345,53.3961989430536,24.6659041181151,11,17
50,43,1,4,0,"trapezoid",45.5431027620942,34.9141974498262,22.1609647105197,18,10
50,44,1,4,0,"trapezoid",57.1950662973089,22.4143562418492,13.4731000946693,8,12
50,45,1,4,0,"trapezoid",51.1612427235929,41.9399796104309,12.5522129270966,10,9
50,46,1,4,0,"trapezoid",50.9737483546321,37.0298344188396,19.8086596460119,8,17
50,47,1,4,0,"trapezoid",49.4335159331072,42.0320066205711,32.3928856305483,8,7
50,48,1,4,0,"trapezoid",87.7854761326946,43.6277564667648,30.5500538866665,10,12
50,49,1,4,0,"trapezoid",84.8300903201381,53.0110213841635,21.9354967116079,11,15
50,50,1,4,0,"trapezoid",50.4879499682639,33.01399354171,21.2135772501477,15,8
50,51,1,4,0,"trapezoid",57.024206165646,37.1991864424032,26.1756370117937,9,36
50,52,1,4,0,"trapezoid",34.968454432338,18.6817454334009,22.8032460542002,10,14
50,53,1,4,0,"trapezoid",46.9376130739537,32.0292636098327,20.7907991120074,13,21
50,54,1,4,0,"trapezoid",46.0247276955762,22.8423395088491,23.9433394917391,7,10
50,55,1,4,0,"trapezoid",30.1901406459216,25.4896991401994,27.8337980309239,20,10
50,56,1,4,0,"trapezoid",49.9108780835669,36.356233711428,38.7863432309114,18,7
50,57,1,4,0,"trapezoid",89.2481936084356,55.6025721377478,60.7524557372252,10,21
50,58,1,4,0,"trapezoid",38.978155015931,35.1952164077266,19.1876658015883,12,15
50,59,1,4,0,"trapezoid",66.8503065640245,27.6680129686993,10.6924488612067,11,17
50,60,1,4,0,"trapezoid",57.4774026944101,43.8910141325777,36.1709072416751,9,21
50,61,1,4,0,"trapezoid",40.3720162419103,29.4952770750572,16.9485877041385,8,13
50,62,1,4,0,"trapezoid",32.2648572353916,19.7297206088489,19.0455112379582,14,8
50,63,1,4,0,"trapezoid",38.0547526406382,20.0251763496144,8.35506711287901,14,14
50,64,1,4,0,"trapezoid",38.3195546584865,15.2031789065688,10.0022407090851,9,13
50,65,1,4,0,"trapezoid",40.2792918230737,19.6737906517412,15.0045871451461,18,10
50,66,1,4,0,"trapezoid",49.1476192847831,48.7479320969024,36.2409384159555,17,25
50,67,1,4,0,"trapezoid",57.0305874699666,55.4201011403992,27.5948514797644,33,18
50,68,1,4,0,"trapezoid",53.6693776048999,49.9180091843159,38.7542743654848,15,11
50,69,1,4,0,"trapezoid",43.5110527457829,33.5020998738477,23.253863680408,8,24
50,70,1,4,0,"trapezoid",51.1036094294268,40.0316194253494,37.3650626795885,14,8
50,71,1,4,0,"trapezoid",45.3853509018077,43.1043410994928,37.2750701510523,9,11
50,72,1,4,0,"trapezoid",40.0926503039075,35.4807801120257,22.6034594559924,7,17
50,73,1,4,0,"trapezoid",49.7656667837212,43.6219585454986,22.6384033282618,20,12
50,74,1,4,0,"trapezoid",45.3652061624268,22.5908201769989,18.7661421335327,9,27
50,75,1,4,0,"trapezoid",54.1878042100013,27.3502966242042,23.3681262862388,21,8
50,76,1,4,0,"trapezoid",54.3653528682382,44.2223682202574,43.8443474251742,7,7
50,77,1,4,0,"trapezoid",47.2938256493325,26.9042882622781,20.6609051278258,15,9
50,78,1,4,0,"trapezoid",54.8359982433985,32.4985242528268,11.465945730421,10,10
50,79,1,4,0,"trapezoid",48.9322840176196,11.6455046001613,11.9218434039745,8,10
50,80,1,4,0,"trapezoid",50.7568306694982,48.2276421957649,37.9321266460048,8,16
50,81,1,4,0,"trapezoid",51.3158534225704,42.0509361400781,35.2626775314049,9,7
50,82,1,4,0,"trapezoid",49.0908361420723,43.4360694967763,34.0093961493659,9,26
50,83,1,4,0,"trapezoid",45.9711205147211,24.7305509025489,12.8126905334657,9,9
50,84,1,4,0,"trapezoid",46.172662001563,20.3502574678074,21.542060845833,12,12
50,85,1,4,0,"trapezoid",76.4640421637161,54.7249926597017,25.5915948636253,13,26
50,86,1,4,0,"trapezoid",47.7917009470495,39.7815362881692,41.1639350046906,6,8
50,87,1,4,0,"trapezoid",84.9424272094326,56.7357485203039,34.7079515969578,19,14
50,88,1,4,0,"trapezoid",74.0889684812381,42.1189554777882,10.5893737386179,16,12
50,89,1,4,0,"trapezoid",55.1191107256836,37.3594946214141,30.1216929429168,8,17
50,90,1,4,0,"trapezoid",44.9630348320602,44.6328812736214,20.4949372075303,16,13
50,91,1,4,0,"trapezoid",57.5010507686662,21.9910889338847,25.5329434913695,7,16
50,92,1,4,0,"trapezoid",45.2767114052064,24.2380991649958,25.8496864389098,8,9
50,93,1,4,0,"trapezoid",37.470582807401,26.1705098726543,8.9952327955538,13,11
50,94,1,4,0,"trapezoid",67.5558828386235,27.8122368285705,15.2047972713613,23,8
50,95,1,4,0,"trapezoid",58.8300060328722,19.9936125375121,26.776275219165,11,9
50,96,1,4,0,"trapezoid",81.1297882490215,34.0602635898054,28.9754245308557,10,14
50,97,1,4,0,"trapezoid",38.4692884939194,22.5711819953179,10.1217856658657,18,12
50,98,1,4,0,"trapezoid",44.0429361309724,25.6823218996372,21.7079495250796,12,6
50,99,1,4,0,"trapezoid",82.8160790409994,63.1294692324767,31.8562495640155,29,13
50,100,1,4,0,"trapezoid",53.9641643024108,51.4747024214825,42.475400716196,6,8
50,1,1,6,0,"trapezoid",93.9222117947366,79.1998018853097,80.3573891707849,9,16
50,2,1,6,0,"trapezoid",85.3198116529229,70.0240143347761,38.6911075977836,10,18
50,3,1,6,0,"trapezoid",105.365298493333,96.1572486050673,89.9134114762209,9,13
50,4,1,6,0,"trapezoid",95.8086782366683,97.8400772546756,63.017342178125,20,18
50,5,1,6,0,"trapezoid",71.1100759772763,57.795957390058,39.9343235991403,14,28
50,6,1,6,0,"trapezoid",84.3048948526484,65.0254387307646,50.1267276980592,10,16
50,7,1,6,0,"trapezoid",142.270099215771,132.619231506688,81.6964601059952,21,31
50,8,1,6,0,"trapezoid",98.5117327560472,91.9085340934938,40.8144538476901,20,10
50,9,1,6,0,"trapezoid",109.282951433089,105.072496159364,91.5601905638502,25,10
50,10,1,6,0,"trapezoid",92.7437656458277,72.5312208906631,79.4684199253019,12,8
50,11,1,6,0,"trapezoid",79.8429694316528,56.5991842388165,56.873878445808,14,13
50,12,1,6,0,"trapezoid",68.8764885310418,68.8095945365874,58.6814106591432,36,42
50,13,1,6,0,"trapezoid",70.4642161661136,57.4274685589241,42.7798124079518,20,16
50,14,1,6,0,"trapezoid",167.532660713038,167.323244441313,101.635647619216,38,38
50,15,1,6,0,"trapezoid",59.6377560883369,35.9958704030778,43.799670981448,10,22
50,16,1,6,0,"trapezoid",88.3211592994187,64.616315467297,64.5957754978121,9,11
50,17,1,6,0,"trapezoid",111.6070554019,99.3348929047763,91.9709932246667,9,21
50,18,1,6,0,"trapezoid",84.6163301163973,82.6351092988038,69.7060679745557,42,23
50,19,1,6,0,"trapezoid",104.176433260159,100.201704861727,82.3939531198118,16,16
50,20,1,6,0,"trapezoid",83.4249623194718,61.3679442728466,55.1116565505774,37,17
50,21,1,6,0,"trapezoid",72.1680628735521,35.1091829916762,22.6274519616213,13,14
50,22,1,6,0,"trapezoid",106.381568765395,55.8995731560559,45.9237917832451,25,14
50,23,1,6,0,"trapezoid",79.4676325941871,70.0757881776514,53.9723046261912,21,16
50,24,1,6,0,"trapezoid",105.813690448687,101.469377550852,83.4833772024612,26,14
50,25,1,6,0,"trapezoid",80.4047824995114,77.1646220532269,68.4710895683495,13,31
50,26,1,6,0,"trapezoid",92.037962309452,78.4802686726163,47.2630431324709,14,32
50,27,1,6,0,"trapezoid",77.724363900853,54.833865009951,47.5671678254607,11,15
50,28,1,6,0,"trapezoid",67.4118616352489,52.0923968347875,12.6690868582783,16,20
50,29,1,6,0,"trapezoid",87.4514574259958,85.5751407228512,40.9208401459424,33,19
50,30,1,6,0,"trapezoid",91.2317882290891,69.3256176808079,54.1048555614112,8,12
50,31,1,6,0,"trapezoid",64.470762729139,52.5053547277909,35.5982037148599,18,25
50,32,1,6,0,"trapezoid",89.0452894310912,76.995442059579,89.3801983097602,12,24
50,33,1,6,0,"trapezoid",98.9328542220972,76.9770799812562,55.017593371703,11,35
50,34,1,6,0,"trapezoid",90.2116608896657,89.1269539592345,79.5734334073044,9,10
50,35,1,6,0,"trapezoid",112.220260661582,64.8859217457252,19.6231756756995,11,12
50,36,1,6,0,"trapezoid",88.1213095927244,56.480968671413,59.0980804355686,20,10
50,37,1,6,0,"trapezoid",111.680884936137,112.314912322838,95.2567181057208,14,18
50,38,1,6,0,"trapezoid",93.7137715144114,73.2978077245918,69.6376646963445,27,11
50,39,1,6,0,"trapezoid",81.1428228009265,74.7360191515454,81.6142641044617,18,14
50,40,1,6,0,"trapezoid",93.7261050217091,87.7872843161931,59.7524518656998,14,25
50,41,1,6,0,"trapezoid",96.5172238763291,95.381651461143,39.2890435578318,22,24
50,42,1,6,0,"trapezoid",109.664848538728,110.457780913746,67.6604121413827,24,25
50,43,1,6,0,"trapezoid",88.6984584255752,87.3617975263043,75.0721863738896,17,23
50,44,1,6,0,"trapezoid",77.5286233391125,75.0180682079044,51.6843665888041,28,29
50,45,1,6,0,"trapezoid",95.8923176158051,95.3143095313152,52.9797611426843,15,9
50,46,1,6,0,"trapezoid",102.663866081354,103.749502867021,80.7762792294971,23,14
50,47,1,6,0,"trapezoid",94.407823827439,89.3165784081832,57.2641436023985,10,23
50,48,1,6,0,"trapezoid",161.819076792172,153.514309956698,120.23951721115,16,39
50,49,1,6,0,"trapezoid",86.211637229546,67.5378080625895,54.1522417207007,12,21
50,50,1,6,0,"trapezoid",106.881015629,84.1900683955788,81.9337370597547,11,9
50,51,1,6,0,"trapezoid",93.1945387236213,72.8444993062525,44.6080158287286,24,10
50,52,1,6,0,"trapezoid",94.128299406916,93.8195827636743,51.5215511903343,22,36
50,53,1,6,0,"trapezoid",80.2651563723104,50.0109359211986,43.7885431095141,9,21
50,54,1,6,0,"trapezoid",91.0419771813907,91.0523513463749,42.5254125147328,20,41
50,55,1,6,0,"trapezoid",72.9205136696418,49.2225258482877,50.8581521992062,17,11
50,56,1,6,0,"trapezoid",107.602968429387,103.705285242609,95.4241487614973,18,14
50,57,1,6,0,"trapezoid",179.180809745618,128.468807389939,100.733301950234,11,25
50,58,1,6,0,"trapezoid",102.931982258044,104.444775366782,64.0186632299347,25,24
50,59,1,6,0,"trapezoid",87.8281226593163,48.4478915688913,58.5997464680327,13,11
50,60,1,6,0,"trapezoid",97.5904989754043,64.7782930121542,46.1810940459967,20,12
50,61,1,6,0,"trapezoid",63.9382956661857,49.778255316686,37.0444960107442,12,28
50,62,1,6,0,"trapezoid",66.464998234555,57.0563838680872,18.2123859000788,19,11
50,63,1,6,0,"trapezoid",55.6791759008516,32.7277390011136,19.4259428812993,14,23
50,64,1,6,0,"trapezoid",64.8088355962826,27.455968044495,16.036937207469,20,12
50,65,1,6,0,"trapezoid",87.4594502301429,77.6385838020163,50.1630561090363,18,18
50,66,1,6,0,"trapezoid",101.694062635113,81.5133926520913,82.1125592540219,18,8
50,67,1,6,0,"trapezoid",89.7641976630051,74.1010580837527,57.5286661324915,12,10
50,68,1,6,0,"trapezoid",109.982953309901,103.832918281408,92.7914813633797,11,11
50,69,1,6,0,"trapezoid",95.0758399227013,92.4330402733925,54.0329285441721,19,18
50,70,1,6,0,"trapezoid",83.0144664000276,78.7514769042357,84.1806474096098,8,25
50,71,1,6,0,"trapezoid",108.001070058152,109.379517613732,93.0128956138853,18,25
50,72,1,6,0,"trapezoid",87.6301802572468,76.7109744820156,69.3857384991814,9,18
50,73,1,6,0,"trapezoid",109.080196009383,76.1162132803592,55.5687267070936,9,12
50,74,1,6,0,"trapezoid",75.8896115732446,59.3645526854366,56.5178424866765,14,35
50,75,1,6,0,"trapezoid",81.7384874409563,58.6103594056069,46.0693279954386,41,11
50,76,1,6,0,"trapezoid",115.406578002542,105.764431244589,97.2624640819069,21,8
50,77,1,6,0,"trapezoid",88.120863986997,54.9775484629393,46.2458319808673,13,9
50,78,1,6,0,"trapezoid",89.030779263098,88.5824771790763,54.0054860324185,14,10
50,79,1,6,0,"trapezoid",97.7565817970939,45.95298028333,44.5194934489029,10,17
50,80,1,6,0,"trapezoid",110.809164232561,108.695767139479,66.1295643116739,19,28
50,81,1,6,0,"trapezoid",97.5134118215623,95.8368659242577,90.0392968962362,8,10
50,82,1,6,0,"trapezoid",110.458159978992,92.2197081756841,70.5940614324399,10,17
50,83,1,6,0,"trapezoid",110.691936641585,105.183688209313,77.7020133800307,18,12
50,84,1,6,0,"trapezoid",77.8856036859339,68.0487684923339,68.8286260363629,16,17
50,85,1,6,0,"trapezoid",98.1541187204188,68.182360995742,26.723907321427,11,13
50,86,1,6,0,"trapezoid",97.2918449958764,84.0695948536625,81.1183156258424,10,15
50,87,1,6,0,"trapezoid",193.015160657055,192.847373706372,154.378452834465,39,41
50,88,1,6,0,"trapezoid",149.8306073388,96.7460663147789,29.5448999268576,17,15
50,89,1,6,0,"trapezoid",87.9017009040037,60.1336055298382,24.4293084601977,17,17
50,90,1,6,0,"trapezoid",101.238955616062,101.424597338088,77.6811555081451,20,22
50,91,1,6,0,"trapezoid",148.870709738512,136.717526509743,106.167961660805,38,21
50,92,1,6,0,"trapezoid",90.8958703185927,84.6042532357429,59.5944926031041,19,15
50,93,1,6,0,"trapezoid",98.0071778180529,89.4349460182723,52.0957350120198,19,15
50,94,1,6,0,"trapezoid",69.5759649021813,55.6791368428016,21.6560271323532,12,13
50,95,1,6,0,"trapezoid",95.2377618856926,58.5459481628557,45.2475729263105,19,9
50,96,1,6,0,"trapezoid",105.736142122623,65.1217459167328,49.2523674520099,13,13
50,97,1,6,0,"trapezoid",65.2208438546427,35.0826923869872,13.3576975926913,21,17
50,98,1,6,0,"trapezoid",89.5950244892024,65.6352968079685,71.4375473031828,11,10
50,99,1,6,0,"trapezoid",129.550830363834,128.749493908807,82.7916372289356,28,36
50,100,1,6,0,"trapezoid",112.913557598647,108.1459520041,101.08062235003,8,12
