"GridSize","seed","l","alpha","lambda","beta","type","c","SNorm","SNormTapered","SNormSeparTapered"
20,53,3,1,4,0,"trapezoid",2,30.0598084035237,26.8212954413996,28.3875557853457
20,54,3,1,4,0,"trapezoid",2,35.6998347779047,26.0558417008126,24.0500255907236
20,55,3,1,4,0,"trapezoid",2,30.6024250679024,26.7226872434707,28.8564118748458
20,56,3,1,4,0,"trapezoid",2,40.0796527863004,36.7321527739928,39.5842714562903
20,57,3,1,4,0,"trapezoid",2,28.8052008235273,15.4204233782061,20.6836522940197
20,58,3,1,4,0,"trapezoid",2,37.8393356360379,31.914266132337,33.6672028522661
20,59,3,1,4,0,"trapezoid",2,34.7063860263379,26.2089734957727,27.5235770971791
20,60,3,1,4,0,"trapezoid",2,37.8250298784692,29.5192436835934,31.625978362917
20,61,3,1,4,0,"trapezoid",2,29.594035848737,27.7779860670356,28.2442904512845
20,62,3,1,4,0,"trapezoid",2,29.8747459998314,26.0300062980945,24.0820664199168
20,63,3,1,4,0,"trapezoid",2,21.9938969861565,19.3135067662848,18.9050073831931
20,64,3,1,4,0,"trapezoid",2,19.2585780128011,21.5184135379526,18.5542926440375
20,65,3,1,4,0,"trapezoid",2,36.5198957038164,27.5568407357822,23.4510799068584
20,66,3,1,4,0,"trapezoid",2,40.5936722130107,37.2360855539243,39.1622115620519
20,67,3,1,4,0,"trapezoid",2,36.5152467676359,32.0725839148442,31.9067922404635
20,68,3,1,4,0,"trapezoid",2,41.489484293295,40.1071387416504,40.2282884564016
20,69,3,1,4,0,"trapezoid",2,40.8119687631462,33.113356075813,34.836283632273
20,70,3,1,4,0,"trapezoid",2,35.7000393694383,35.4586912664588,38.3926189892443
20,71,3,1,4,0,"trapezoid",2,41.4291727089,37.4700305069696,37.7244289464953
20,72,3,1,4,0,"trapezoid",2,37.1068206552751,34.5377498474169,35.9782562065248
20,73,3,1,4,0,"trapezoid",2,42.5368552832969,33.404446801226,31.7460090666548
20,74,3,1,4,0,"trapezoid",2,31.2752635737739,24.2475004523989,25.2023859065233
20,75,3,1,4,0,"trapezoid",2,34.2981252919403,26.8724701409641,30.1118318654068
20,76,3,1,4,0,"trapezoid",2,43.1116149169699,40.3745054594285,41.6217098194758
20,77,3,1,4,0,"trapezoid",2,34.4953547031303,31.7960606556205,29.0845282884117
20,78,3,1,4,0,"trapezoid",2,36.4633155190405,33.0762216443292,32.1289082024784
20,79,3,1,4,0,"trapezoid",2,35.3611566829177,22.2125756417276,16.1605336271677
20,80,3,1,4,0,"trapezoid",2,40.8282092621653,40.3186666469544,40.1798824094431
20,81,3,1,4,0,"trapezoid",2,37.5708821791826,39.4644522650355,39.7216522570672
20,82,3,1,4,0,"trapezoid",2,41.5518134229749,35.32535692614,36.3292868897669
20,83,3,1,4,0,"trapezoid",2,42.6389158847686,37.4180837210099,36.3916031880873
20,84,3,1,4,0,"trapezoid",2,34.1600363430526,30.0124879805028,32.224374716179
20,85,3,1,4,0,"trapezoid",2,39.4965962422007,26.563736062427,24.4702856450206
20,86,3,1,4,0,"trapezoid",2,36.4961835839214,33.8139887541332,37.0330169673387
20,87,3,1,4,0,"trapezoid",2,28.3841854868624,12.5083511917699,11.4961577167093
20,88,3,1,4,0,"trapezoid",2,35.7670280368538,12.7103186444463,10.8991253773919
20,89,3,1,4,0,"trapezoid",2,28.4683151981266,20.5362366465703,17.2777585489714
20,90,3,1,4,0,"trapezoid",2,39.6741579357889,34.1308101761874,34.8771642052158
20,91,3,1,4,0,"trapezoid",2,42.8248822667279,14.1704782539076,13.1291472426838
20,92,3,1,4,0,"trapezoid",2,35.2043846055718,29.5800275151487,30.2654371528925
20,93,3,1,4,0,"trapezoid",2,35.8411226938186,29.1634797196465,30.1266769663459
20,94,3,1,4,0,"trapezoid",2,28.1574849480476,26.300097472956,24.8229992039325
20,95,3,1,4,0,"trapezoid",2,30.36096233167,23.3140267028348,17.5828846758269
20,96,3,1,4,0,"trapezoid",2,39.2619751208386,13.6734636656786,15.3310227552766
20,97,3,1,4,0,"trapezoid",2,19.8491391020011,17.8585253973138,17.797828195541
20,98,3,1,4,0,"trapezoid",2,37.0428648116409,32.271883491571,33.619946790598
20,99,3,1,4,0,"trapezoid",2,41.9326565272841,36.0928361308681,36.9148868438792
20,100,3,1,4,0,"trapezoid",2,42.7567089403265,41.0080952853921,41.870037063817
20,1,3,1,6,0,"trapezoid",2,68.6853545272701,63.7749768390776,67.9733484742939
20,2,3,1,6,0,"trapezoid",2,59.276928108395,59.0004722593527,58.4320980198829
20,3,3,1,6,0,"trapezoid",2,74.0460289486907,70.0206052880352,72.9038166921042
20,4,3,1,6,0,"trapezoid",2,67.1420202418132,60.1274309899178,63.8026266981052
20,5,3,1,6,0,"trapezoid",2,55.1088266697473,52.6021008742059,54.3587906408974
20,6,3,1,6,0,"trapezoid",2,65.9985164626013,62.9519625190571,63.9400946845561
20,7,3,1,6,0,"trapezoid",2,64.4088034359387,59.7257802781827,62.6981716485213
20,8,3,1,6,0,"trapezoid",2,70.0649058240394,63.1017192623197,65.0661545507018
20,9,3,1,6,0,"trapezoid",2,71.1631748702494,67.3847293734792,69.7372871316453
20,10,3,1,6,0,"trapezoid",2,65.0852888513074,62.8644422708701,67.0041478567434
20,11,3,1,6,0,"trapezoid",2,58.8722138865467,55.0573863597533,59.2961568605409
20,12,3,1,6,0,"trapezoid",2,54.0508928854789,51.5336672425833,54.4393918059541
20,13,3,1,6,0,"trapezoid",2,58.2352879591557,54.8919303838658,59.1167076273033
20,14,3,1,6,0,"trapezoid",2,54.9944978756656,32.8928214173473,24.3826679126419
20,15,3,1,6,0,"trapezoid",2,54.6057109612601,54.7241909821334,58.9831320970257
20,16,3,1,6,0,"trapezoid",2,66.9273205179097,61.8538506876099,64.3909345322849
20,17,3,1,6,0,"trapezoid",2,73.8088078888892,70.9188808500695,72.0508667580094
20,18,3,1,6,0,"trapezoid",2,41.6895931572522,43.4116211066464,33.1364059594616
20,19,3,1,6,0,"trapezoid",2,73.101783606964,71.251221265752,72.6709786891249
20,20,3,1,6,0,"trapezoid",2,51.286916633653,50.362456646628,47.5242614857719
20,21,3,1,6,0,"trapezoid",2,53.2861987039386,47.3873576949096,41.809430811196
20,22,3,1,6,0,"trapezoid",2,40.1062812062574,39.4143880555888,33.1871141960338
20,23,3,1,6,0,"trapezoid",2,65.6798209822023,59.0826521894443,63.3608840069678
20,24,3,1,6,0,"trapezoid",2,72.3780022936291,70.9103442572611,72.7750583053772
20,25,3,1,6,0,"trapezoid",2,61.5578349130576,58.8509027749216,59.0035439444148
20,26,3,1,6,0,"trapezoid",2,65.2158397944155,65.5670946298368,68.3857130089456
20,27,3,1,6,0,"trapezoid",2,59.7248248975538,57.0984981482579,55.4959817215739
20,28,3,1,6,0,"trapezoid",2,61.2763735831366,60.2751906503922,62.2657681964465
20,29,3,1,6,0,"trapezoid",2,63.6233361997132,58.6524265462588,60.658683226897
20,30,3,1,6,0,"trapezoid",2,68.0603325887432,57.1784134663425,57.8026625640311
20,31,3,1,6,0,"trapezoid",2,60.3165105517936,55.3646685138636,59.9716104414814
20,32,3,1,6,0,"trapezoid",2,64.8846503569791,66.2517661845944,71.4819521330077
20,33,3,1,6,0,"trapezoid",2,68.1316650331474,61.5887480348145,65.6361537829353
20,34,3,1,6,0,"trapezoid",2,64.4295463604368,64.6065634816384,68.3378352250566
20,35,3,1,6,0,"trapezoid",2,70.0450280482575,57.1742514257429,55.5592341106701
20,36,3,1,6,0,"trapezoid",2,64.1938155319262,61.8655409677078,65.2851336979797
20,37,3,1,6,0,"trapezoid",2,73.1242943404891,71.6151082639241,71.1746071445369
20,38,3,1,6,0,"trapezoid",2,64.3877441433278,59.1757231771173,63.6669666306789
20,39,3,1,6,0,"trapezoid",2,65.2777090801352,66.3573524913673,70.414502114547
20,40,3,1,6,0,"trapezoid",2,67.8683644838305,65.2874055006857,66.782789515194
20,41,3,1,6,0,"trapezoid",2,67.2769291815557,60.4205304250548,62.38369956143
20,42,3,1,6,0,"trapezoid",2,72.8813011466577,68.9011078425418,67.2668562783955
20,43,3,1,6,0,"trapezoid",2,59.2333032951978,59.067921318556,61.2033831354121
20,44,3,1,6,0,"trapezoid",2,55.7123966077169,54.5145241790871,52.485888728434
20,45,3,1,6,0,"trapezoid",2,71.433537843455,68.3667327332105,68.6395180239683
20,46,3,1,6,0,"trapezoid",2,68.435932776364,64.6018679157041,65.9236781677699
20,47,3,1,6,0,"trapezoid",2,73.3868089624459,71.2606820871623,73.2253379990956
20,48,3,1,6,0,"trapezoid",2,57.4917032473162,24.6033423268967,42.707236826346
20,49,3,1,6,0,"trapezoid",2,52.9077530294279,58.6629358123843,56.1254007641566
20,50,3,1,6,0,"trapezoid",2,70.6586175514165,65.6433962885445,69.2478059029225
20,51,3,1,6,0,"trapezoid",2,68.5803878465331,60.6475790429078,61.0387688221331
20,52,3,1,6,0,"trapezoid",2,62.0605473928233,56.0618364752728,59.3498505376454
20,53,3,1,6,0,"trapezoid",2,59.2348849391749,55.2415492585476,57.6613805365706
20,54,3,1,6,0,"trapezoid",2,70.1218151907056,63.60491148344,64.7193633046855
20,55,3,1,6,0,"trapezoid",2,54.4865898615164,55.7761023366718,58.3239841207237
20,56,3,1,6,0,"trapezoid",2,71.9751476802819,69.0042432603014,73.0364096470812
20,57,3,1,6,0,"trapezoid",2,51.30874088795,46.8084099521288,32.7447583205455
20,58,3,1,6,0,"trapezoid",2,66.0879686202517,59.2429377692634,62.7450534703326
20,59,3,1,6,0,"trapezoid",2,61.9230334237762,53.8906769640265,54.7355095910597
20,60,3,1,6,0,"trapezoid",2,69.5388442592463,64.1826539599558,67.157072524912
20,61,3,1,6,0,"trapezoid",2,56.5551339646698,56.4703626513385,58.0060108185517
20,62,3,1,6,0,"trapezoid",2,61.0725964366753,53.7542212022645,53.9882347134461
20,63,3,1,6,0,"trapezoid",2,51.3451841320849,51.0022615341305,52.9722573389754
20,64,3,1,6,0,"trapezoid",2,48.788765629212,43.112167519824,41.9024093893186
20,65,3,1,6,0,"trapezoid",2,66.1877584742025,64.7873296222581,64.0847528068087
20,66,3,1,6,0,"trapezoid",2,75.0136181791144,72.8492985493985,74.2472128124889
20,67,3,1,6,0,"trapezoid",2,69.2212102228716,65.6204340310627,68.9415622795149
20,68,3,1,6,0,"trapezoid",2,74.1174732753192,71.6942700736826,72.9445177496378
20,69,3,1,6,0,"trapezoid",2,72.1582252909364,65.3610022858447,68.2355416498859
20,70,3,1,6,0,"trapezoid",2,66.8777505427204,64.8513926025034,69.5568486202917
20,71,3,1,6,0,"trapezoid",2,70.875690998575,68.3015547381549,70.0483695730771
20,72,3,1,6,0,"trapezoid",2,66.7550759087357,63.9022144542823,67.0675218232513
20,73,3,1,6,0,"trapezoid",2,73.8767727914324,68.1596138324077,67.2115955214596
20,74,3,1,6,0,"trapezoid",2,58.0578448276065,54.8735383909522,56.0045591333288
20,75,3,1,6,0,"trapezoid",2,60.5510670786715,59.3424841147341,62.8749142367584
20,76,3,1,6,0,"trapezoid",2,75.6298334014556,72.9754258699436,74.6200052866905
20,77,3,1,6,0,"trapezoid",2,66.2795679288625,61.8362517780241,62.7108990610268
20,78,3,1,6,0,"trapezoid",2,65.031158038015,61.5178586397557,62.1571584454468
20,79,3,1,6,0,"trapezoid",2,69.5825207481475,61.2731365797528,61.6302286666454
20,80,3,1,6,0,"trapezoid",2,71.8005188470885,71.8426571699164,72.9291686067438
20,81,3,1,6,0,"trapezoid",2,69.8920718516312,68.443015666144,71.2679040477026
20,82,3,1,6,0,"trapezoid",2,72.0228843774832,64.9891557036651,68.4398343617029
20,83,3,1,6,0,"trapezoid",2,71.4800963644056,64.6501929013227,64.633674502065
20,84,3,1,6,0,"trapezoid",2,63.4889281741767,57.7632511354807,61.4010897370674
20,85,3,1,6,0,"trapezoid",2,68.597700877488,59.7993707250839,58.2160615743761
20,86,3,1,6,0,"trapezoid",2,65.9840488027817,65.60541395685,70.2382092746257
20,87,3,1,6,0,"trapezoid",2,54.1807166198971,36.0742323342695,26.3480823302193
20,88,3,1,6,0,"trapezoid",2,38.4430261164562,40.9796126417977,33.5840780697779
20,89,3,1,6,0,"trapezoid",2,49.6128645466567,47.2355657539812,38.1586011608094
20,90,3,1,6,0,"trapezoid",2,69.6007510111485,66.2592587166748,69.3183891832053
20,91,3,1,6,0,"trapezoid",2,46.7973626021045,41.659013598771,31.9101805735199
20,92,3,1,6,0,"trapezoid",2,64.5651931436549,57.5417394524501,57.8466061387174
20,93,3,1,6,0,"trapezoid",2,69.3412216979738,58.8074114266243,60.6306371030284
20,94,3,1,6,0,"trapezoid",2,60.2775352733348,53.2586513863828,53.891820313792
20,95,3,1,6,0,"trapezoid",2,57.9673720051471,56.3814291655504,51.8122227956515
20,96,3,1,6,0,"trapezoid",2,40.8952935028386,43.0927087790586,30.9689187618182
20,97,3,1,6,0,"trapezoid",2,43.6905396354179,44.592346820227,44.4003098471002
20,98,3,1,6,0,"trapezoid",2,68.3979214432637,63.2374764321577,66.237051234462
20,99,3,1,6,0,"trapezoid",2,74.9029841179166,69.0751563327898,71.5237392429264
20,100,3,1,6,0,"trapezoid",2,75.3562237940604,74.1955580447966,74.9923370499656
30,1,3,1,2,0,"trapezoid",2,12.2382629841144,7.98691037598002,8.78891280284752
30,2,3,1,2,0,"trapezoid",2,18.4715736708582,3.86928657675434,3.41856895897831
30,3,3,1,2,0,"trapezoid",2,12.9191573215755,9.21034418049155,8.85683861955567
30,4,3,1,2,0,"trapezoid",2,12.5571198473628,6.24007159458635,7.4644782706564
30,5,3,1,2,0,"trapezoid",2,12.4730312874663,5.43061147890908,5.22168680681454
30,6,3,1,2,0,"trapezoid",2,19.4153358148506,4.6766916476098,4.40402251451206
30,7,3,1,2,0,"trapezoid",2,30.4187477904852,2.26581230947285,2.58385994917979
30,8,3,1,2,0,"trapezoid",2,15.4141697304174,5.36422852598815,3.84673782141141
30,9,3,1,2,0,"trapezoid",2,18.4682392790392,8.3902704116843,7.66406725710697
30,10,3,1,2,0,"trapezoid",2,12.6679234165583,7.73576917801504,7.83603172179245
30,11,3,1,2,0,"trapezoid",2,7.46585992478295,6.56876737156091,7.67339204497666
30,12,3,1,2,0,"trapezoid",2,9.19617898680306,5.14895920624426,6.91264474216457
30,13,3,1,2,0,"trapezoid",2,10.7966972422503,5.29929246365254,5.63602684602863
30,14,3,1,2,0,"trapezoid",2,21.3701693825152,2.3102506274546,3.12387659387436
30,15,3,1,2,0,"trapezoid",2,9.78889668472462,6.64380655476014,5.63958372352325
30,16,3,1,2,0,"trapezoid",2,9.40012702261089,5.56087462717238,5.46435669154985
30,17,3,1,2,0,"trapezoid",2,14.3519362630153,8.18166849767968,5.57235638674417
30,18,3,1,2,0,"trapezoid",2,23.6909102755663,3.79615954969134,3.51006192527651
30,19,3,1,2,0,"trapezoid",2,13.5762482789425,10.3424738901304,7.64275217966003
30,20,3,1,2,0,"trapezoid",2,10.3944568475237,2.07828212100818,2.38959045068978
30,21,3,1,2,0,"trapezoid",2,12.5564063950335,3.63877664116073,2.27277998601656
30,22,3,1,2,0,"trapezoid",2,18.3311178637735,2.4015789115796,2.61442163500392
30,23,3,1,2,0,"trapezoid",2,10.8949143625764,7.07425388523563,7.84039807236859
30,24,3,1,2,0,"trapezoid",2,14.1320651891645,9.82221450911635,9.1257846727589
30,25,3,1,2,0,"trapezoid",2,11.2204332745702,3.96262656966958,4.37469805225521
30,26,3,1,2,0,"trapezoid",2,12.844900629941,5.00166837054983,4.08549987104072
30,27,3,1,2,0,"trapezoid",2,13.9029979804482,2.98959795318177,2.56459169260437
30,28,3,1,2,0,"trapezoid",2,9.34131440591801,4.14489937505116,4.31446131413382
30,29,3,1,2,0,"trapezoid",2,19.9741542191196,1.86246179499389,2.56453781430197
30,30,3,1,2,0,"trapezoid",2,12.747471304124,6.60012815099349,4.45754688616021
30,31,3,1,2,0,"trapezoid",2,10.1153528982676,6.21582339841568,7.26709191381069
30,32,3,1,2,0,"trapezoid",2,12.2324708666051,11.1163296292099,11.1155481291766
30,33,3,1,2,0,"trapezoid",2,8.6935410545916,7.31241541495069,6.54574088210442
30,34,3,1,2,0,"trapezoid",2,13.0009066329332,7.90205621020027,7.4277586345936
30,35,3,1,2,0,"trapezoid",2,20.1244550105422,2.04862472000221,2.41479903502716
30,36,3,1,2,0,"trapezoid",2,11.1281911138783,6.08908163062629,7.84483487685954
30,37,3,1,2,0,"trapezoid",2,16.7381977739774,6.86925228967568,4.73292629967957
30,38,3,1,2,0,"trapezoid",2,9.96289515656416,7.68841929176658,7.89806820457134
30,39,3,1,2,0,"trapezoid",2,16.480763784812,9.43182064688714,9.15434281895158
30,40,3,1,2,0,"trapezoid",2,15.1911417286227,4.4657671515188,3.63404191739562
30,41,3,1,2,0,"trapezoid",2,16.8766313499225,4.05396824143513,2.67362725305083
30,42,3,1,2,0,"trapezoid",2,28.9816888758646,2.82931160409136,2.51591426983297
30,43,3,1,2,0,"trapezoid",2,9.3390108647416,4.81478223335317,5.04374142381181
30,44,3,1,2,0,"trapezoid",2,19.83101047473,4.41388618907756,3.96640071723953
30,45,3,1,2,0,"trapezoid",2,13.3500812505333,6.50581252847873,3.94645396654312
30,46,3,1,2,0,"trapezoid",2,16.0045007427703,6.04012227408245,5.45110035886803
30,47,3,1,2,0,"trapezoid",2,10.7967036053728,7.533492220991,6.2973701092799
30,48,3,1,2,0,"trapezoid",2,27.201571876949,5.11990063373336,4.3357649628232
30,49,3,1,2,0,"trapezoid",2,34.7930315887308,3.69261524890726,3.34287015213299
30,50,3,1,2,0,"trapezoid",2,11.4347960260113,8.67510895094695,7.73800600083889
30,51,3,1,2,0,"trapezoid",2,12.546260370071,2.79869926286355,4.24685260668012
30,52,3,1,2,0,"trapezoid",2,19.9235469067364,3.42797410117814,5.97509428304451
30,53,3,1,2,0,"trapezoid",2,10.4286708831592,5.36184141246019,5.33352275403707
30,54,3,1,2,0,"trapezoid",2,16.9591094114069,2.92695809139512,2.59895218091461
30,55,3,1,2,0,"trapezoid",2,19.2556657841543,4.62198916212707,5.18289367340309
30,56,3,1,2,0,"trapezoid",2,13.7072334407028,10.4961624448851,10.9642564303003
30,57,3,1,2,0,"trapezoid",2,46.8152685239312,7.38397543363863,10.8893111950951
30,58,3,1,2,0,"trapezoid",2,9.63873409424567,7.14812563374867,7.9809920249379
30,59,3,1,2,0,"trapezoid",2,10.0090686555739,4.33426769504817,4.83288563698604
30,60,3,1,2,0,"trapezoid",2,16.1925911752962,5.51876745309775,5.42076276278196
30,61,3,1,2,0,"trapezoid",2,9.21980984647299,4.93501397461354,4.39953884066701
30,62,3,1,2,0,"trapezoid",2,13.82159526347,3.3960507451668,3.55812375072725
30,63,3,1,2,0,"trapezoid",2,16.5675131200294,3.63009477078591,4.01514708524407
30,64,3,1,2,0,"trapezoid",2,19.4552636391791,2.97534098310212,2.50817547177434
30,65,3,1,2,0,"trapezoid",2,13.5889751624797,3.77366337258818,4.08894718393086
30,66,3,1,2,0,"trapezoid",2,11.9652932185705,8.61131042836777,8.00293639239799
30,67,3,1,2,0,"trapezoid",2,12.555797274622,5.84125809755866,6.2024983420888
30,68,3,1,2,0,"trapezoid",2,14.7220211238574,9.35081528128525,9.58435370126528
30,69,3,1,2,0,"trapezoid",2,12.2657083746177,6.77341201360873,6.61636097052461
30,70,3,1,2,0,"trapezoid",2,13.5367127493611,9.30300303916836,10.0466244390228
30,71,3,1,2,0,"trapezoid",2,14.387030005038,8.36527190708518,7.22308161543304
30,72,3,1,2,0,"trapezoid",2,11.6535536856016,8.25333873556559,6.30464425640435
30,73,3,1,2,0,"trapezoid",2,22.4284577214026,4.16921931533441,2.71566505480549
30,74,3,1,2,0,"trapezoid",2,16.796483554139,3.37549306779258,5.11605500927047
30,75,3,1,2,0,"trapezoid",2,17.5199815768677,5.32240579541237,6.96125922567455
30,76,3,1,2,0,"trapezoid",2,14.1364136494963,11.0427689704381,10.8842563120603
30,77,3,1,2,0,"trapezoid",2,21.5921552903783,3.23791975561008,1.94046894912464
30,78,3,1,2,0,"trapezoid",2,16.5743810725337,6.13662107600004,4.3162750488244
30,79,3,1,2,0,"trapezoid",2,19.4707507222313,3.75472327718878,4.72883598396512
30,80,3,1,2,0,"trapezoid",2,14.4668526994587,10.1561756018209,8.60222960097317
30,81,3,1,2,0,"trapezoid",2,13.5612096131197,9.24136279380705,8.31173210524271
30,82,3,1,2,0,"trapezoid",2,12.0253674169358,7.56605348276581,7.91778143394151
30,83,3,1,2,0,"trapezoid",2,13.803552792681,6.89749824914466,5.64952781002481
30,84,3,1,2,0,"trapezoid",2,10.2184226476385,5.2067432277493,7.47953005785191
30,85,3,1,2,0,"trapezoid",2,10.1707676520039,2.60476879488842,2.02010631607732
30,86,3,1,2,0,"trapezoid",2,11.4202849361246,9.27705431759111,9.44066207279633
30,87,3,1,2,0,"trapezoid",2,19.8270956934356,1.86040371875515,2.46144660363468
30,88,3,1,2,0,"trapezoid",2,15.981739601669,2.10030219050258,2.72890536087041
30,89,3,1,2,0,"trapezoid",2,11.6573837580843,2.81530731047341,2.57002924599747
30,90,3,1,2,0,"trapezoid",2,11.1799836271136,7.48178122657439,6.49961212221892
30,91,3,1,2,0,"trapezoid",2,20.2838943373986,3.91598631106386,4.65407386834046
30,92,3,1,2,0,"trapezoid",2,13.9506144402334,4.07931077558586,4.86542414051802
30,93,3,1,2,0,"trapezoid",2,12.7898296972506,3.47193326011923,4.50735490284977
30,94,3,1,2,0,"trapezoid",2,19.8132690464894,3.12611541097765,3.2695173151766
30,95,3,1,2,0,"trapezoid",2,20.6342050001534,4.46561218840967,3.7346244733019
30,96,3,1,2,0,"trapezoid",2,27.9298992100488,4.51790135176616,4.19751411680584
30,97,3,1,2,0,"trapezoid",2,16.8830399984604,2.44591986593406,3.55317097167288
30,98,3,1,2,0,"trapezoid",2,13.1695773055704,6.86976712402981,5.89641794514953
30,99,3,1,2,0,"trapezoid",2,28.1838094538974,7.27390959689798,5.68334710756535
30,100,3,1,2,0,"trapezoid",2,14.2352311979589,12.683592802683,10.3627767011043
30,1,3,1,4,0,"trapezoid",2,40.879521053283,35.5593518557552,38.8416297881004
30,2,3,1,4,0,"trapezoid",2,37.9441050645754,31.102012946233,26.2511843601988
30,3,3,1,4,0,"trapezoid",2,45.1232098797346,42.2261234887709,44.0429978262074
30,4,3,1,4,0,"trapezoid",2,41.0426339333528,33.8042987740559,36.0070989286317
30,5,3,1,4,0,"trapezoid",2,35.8443680637314,28.9407927255863,29.2242791991002
30,6,3,1,4,0,"trapezoid",2,39.7684146842299,32.407860622089,31.9454149552103
30,7,3,1,4,0,"trapezoid",2,41.3067530411581,28.3833366978762,28.9179357428691
30,8,3,1,4,0,"trapezoid",2,46.4283601865266,33.6075295393417,31.8193519498137
30,9,3,1,4,0,"trapezoid",2,43.2015066527546,36.4671427715634,38.1224033198823
30,10,3,1,4,0,"trapezoid",2,35.9040006645517,37.964695857859,39.5300660538797
30,11,3,1,4,0,"trapezoid",2,34.078275762908,31.8050235804265,34.7300087795467
30,12,3,1,4,0,"trapezoid",2,25.2847611020195,30.187134766298,33.6021316253575
30,13,3,1,4,0,"trapezoid",2,27.9769532065629,31.982214615785,33.2517076533896
30,14,3,1,4,0,"trapezoid",2,52.3377462397994,18.75979769291,19.3861087502089
30,15,3,1,4,0,"trapezoid",2,34.2392173319583,33.2154459626909,34.4583742209916
30,16,3,1,4,0,"trapezoid",2,39.9609768749754,32.9487905109776,33.7056315956166
30,17,3,1,4,0,"trapezoid",2,49.3512929005122,39.1530749463134,39.0949872618468
30,18,3,1,4,0,"trapezoid",2,71.5956650902905,16.1617250862753,15.1889662287979
30,19,3,1,4,0,"trapezoid",2,47.9381095428379,43.3823003727027,42.6271755763589
30,20,3,1,4,0,"trapezoid",2,48.3970519464418,21.6775539027698,19.5825493800442
30,21,3,1,4,0,"trapezoid",2,45.1199336114998,21.7957208022055,18.6156650279369
30,22,3,1,4,0,"trapezoid",2,42.7684460122341,24.4171730288499,24.6016864671989
30,23,3,1,4,0,"trapezoid",2,36.6901640608828,33.6661317496831,36.576650552207
30,24,3,1,4,0,"trapezoid",2,47.7431070441007,44.671515870081,44.1657345365591
30,25,3,1,4,0,"trapezoid",2,36.631495781029,31.1991405491325,30.7167329765954
30,26,3,1,4,0,"trapezoid",2,42.2308170669681,36.7601301644643,37.3312950056953
30,27,3,1,4,0,"trapezoid",2,34.6336800990845,26.2569260269431,21.5380571594921
30,28,3,1,4,0,"trapezoid",2,38.834384058085,31.8566199024599,32.1465543817804
30,29,3,1,4,0,"trapezoid",2,39.3012445191869,31.9613965464295,31.7394986397233
30,30,3,1,4,0,"trapezoid",2,49.6250283665282,27.7570587593355,24.9466131247507
30,31,3,1,4,0,"trapezoid",2,34.7127543386714,32.2467429637164,34.719200925405
30,32,3,1,4,0,"trapezoid",2,39.3354941753861,42.3090443328001,45.7839802159289
30,33,3,1,4,0,"trapezoid",2,44.7871251294155,34.4777399620869,36.2488246529819
30,34,3,1,4,0,"trapezoid",2,34.8668006485979,39.2314596362937,39.8638312225256
30,35,3,1,4,0,"trapezoid",2,44.1161897333103,25.3133950951975,23.2076753548461
30,36,3,1,4,0,"trapezoid",2,35.4962438119817,33.6880277778644,36.0979040780918
30,37,3,1,4,0,"trapezoid",2,47.0633370506169,40.4835885830611,39.2320086199171
30,38,3,1,4,0,"trapezoid",2,39.7334695307295,35.6211365452708,38.0127136161317
30,39,3,1,4,0,"trapezoid",2,44.4528760735046,40.7939565418542,42.5668801490343
30,40,3,1,4,0,"trapezoid",2,40.8333275235919,34.079780897777,33.5448860116044
30,41,3,1,4,0,"trapezoid",2,36.2539565600109,31.4220419011023,30.7667027233602
30,42,3,1,4,0,"trapezoid",2,50.8638473716194,30.9492619635072,29.3878716305354
30,43,3,1,4,0,"trapezoid",2,32.3595117045371,31.6070346256132,33.4459208116733
30,44,3,1,4,0,"trapezoid",2,31.8737318759373,28.8795326043285,25.493682693793
30,45,3,1,4,0,"trapezoid",2,48.3777525643961,35.9059027646774,33.7024414402153
30,46,3,1,4,0,"trapezoid",2,43.2088933780353,33.1919233860726,32.4288511196729
30,47,3,1,4,0,"trapezoid",2,47.8773744793756,43.5871255017725,44.3456990226571
30,48,3,1,4,0,"trapezoid",2,60.515693569158,14.8977943273448,21.7818034904424
30,49,3,1,4,0,"trapezoid",2,29.6755558227328,28.1517660210824,23.7908799331708
30,50,3,1,4,0,"trapezoid",2,45.3686168533344,39.0678542830418,39.5932385030171
30,51,3,1,4,0,"trapezoid",2,40.1366378813054,29.1485402909581,29.7174093313134
30,52,3,1,4,0,"trapezoid",2,37.0714378630412,28.9516293861864,33.0375484272006
30,53,3,1,4,0,"trapezoid",2,38.5701226545927,28.1193760585955,29.5755832093917
30,54,3,1,4,0,"trapezoid",2,42.011353621746,31.9480217080703,31.9528194633398
30,55,3,1,4,0,"trapezoid",2,33.5735359092165,31.4469687340746,32.5775099851416
30,56,3,1,4,0,"trapezoid",2,47.6672472217096,43.2151278645742,45.8845958527835
30,57,3,1,4,0,"trapezoid",2,51.8735995512324,15.7626533678512,23.0330896198575
30,58,3,1,4,0,"trapezoid",2,36.1009518205307,33.7120760204064,35.3343967653192
30,59,3,1,4,0,"trapezoid",2,39.5258045290147,25.3875210576046,27.1859635113371
30,60,3,1,4,0,"trapezoid",2,45.6844708633854,37.3367323307337,38.7165950431281
30,61,3,1,4,0,"trapezoid",2,35.0246689690574,30.5800181599217,31.4481756642178
30,62,3,1,4,0,"trapezoid",2,33.0497095575157,28.7405628029336,27.3801369295682
30,63,3,1,4,0,"trapezoid",2,19.5149765491163,29.447291394032,31.0727789588857
